s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right,d_left
1.266804720467743550e+01,7.135013655585707326e+00,3.116956981238677926e+00,1.383474118416645471e+00,-4.139272236264378568e-01,2.844913941690001558e+00,1.246339955375456165e+00,5.001774429115189990e-01,7.253522519081664344e-01
1.276779560786387258e+01,7.037412549725600819e+00,3.137513892901320656e+00,1.343318890990143899e+00,-3.913235021724568163e-01,2.888282565188948769e+00,1.340539877796435242e+00,5.230972322650599970e-01,7.006129018553498566e-01
1.286754401105030965e+01,6.940688486647927036e+00,3.161864156301861684e+00,1.305391625200273076e+00,-3.692191055910686304e-01,2.934213625626179045e+00,1.434680736853184646e+00,5.505215474469796755e-01,6.526111366161687632e-01
1.296729241423674495e+01,6.844925165770153974e+00,3.189760310899581341e+00,1.269640671319635317e+00,-3.476887918585118142e-01,2.982586767552155127e+00,1.528967744562532260e+00,5.792790715625083520e-01,6.075732096591914821e-01
1.306704081742318202e+01,6.750187081842171644e+00,3.220960350289953755e+00,1.236018807762152782e+00,-3.265029427260237038e-01,3.033289964389256355e+00,1.626537781425584361e+00,6.047879914677198876e-01,5.652175907881109573e-01
1.316678922060961909e+01,6.656514018720087300e+00,3.255229556276795666e+00,1.204490174341696029e+00,-3.057192207886215707e-01,3.086314485094446614e+00,1.727533709684235586e+00,6.309188545200659082e-01,5.259224892960827624e-01
1.326653762379605439e+01,6.563929662548328992e+00,3.292338994027213417e+00,1.175022262601118417e+00,-2.851646874464993098e-01,3.141651565480692021e+00,1.834546316704825264e+00,6.659934354054376504e-01,4.984316228211332356e-01
1.336628602698249146e+01,6.472437227159366202e+00,3.332067287522095800e+00,1.147591046675074722e+00,-2.648826735989639469e-01,3.199368795592814063e+00,1.947842115172729649e+00,7.039680864357075185e-01,4.768074636587606996e-01
1.346603443016892854e+01,6.382026498964062711e+00,3.374198811380175744e+00,1.122175012880929579e+00,-2.447450939511732482e-01,3.259532017254709757e+00,2.069698118111391594e+00,7.402347321252732426e-01,4.560288549547874548e-01
1.356578283335536383e+01,6.292670370769029908e+00,3.418525327060396801e+00,1.098758867925749172e+00,-2.247837434620713615e-01,3.322265362102750696e+00,2.200621423568258184e+00,7.738749980376680160e-01,4.302881239614689823e-01
1.366553123654180091e+01,6.204330661385510481e+00,3.464844029092888800e+00,1.077329145225631279e+00,-2.049065812595194380e-01,3.387693032472882670e+00,2.342741663544947617e+00,8.048943012955810383e-01,4.149450041750676887e-01
1.376527963972823798e+01,6.116955398615898432e+00,3.512958988334864419e+00,1.057876793301269824e+00,-1.851361065682553542e-01,3.455985179699011312e+00,2.496899532164045699e+00,8.349542275169480332e-01,4.054839262277942225e-01
1.386502804291467328e+01,6.030483650595307665e+00,3.562679164830384604e+00,1.040394020407521491e+00,-1.654092274121965189e-01,3.527315841372848926e+00,2.665218693311984133e+00,8.722042574889691258e-01,3.961232428013035656e-01
1.396477644610111035e+01,5.944843496019198703e+00,3.613819705992704634e+00,1.024868116990361511e+00,-1.461576635541513292e-01,3.601896675697524142e+00,2.842957351275588795e+00,9.128129916096442420e-01,3.887174716934193031e-01
1.406452484928754743e+01,5.859958355362355320e+00,3.666203607504676221e+00,1.011214666899122872e+00,-1.276037383363610445e-01,3.679785397904970168e+00,3.027809755915463530e+00,9.561262198916009591e-01,3.831316195532976088e-01
1.416427325247398450e+01,5.775746592592915007e+00,3.719664407546489304e+00,9.993745078014266703e-01,-1.109499489218551127e-01,3.760965162194992661e+00,3.201572363752815953e+00,9.919244463664108613e-01,3.800623324847139384e-01
1.426402165566041980e+01,5.692132818994244836e+00,3.774055347166811014e+00,9.889890355598680571e-01,-9.728492402735415545e-02,3.844939845197156814e+00,3.344829500618871077e+00,1.029791360468230721e+00,3.879468453268486439e-01
1.436377005884685687e+01,5.609050708938564611e+00,3.829255514471487931e+00,9.799437522287406388e-01,-8.477378240975845525e-02,3.930756316082183233e+00,3.484906736605571265e+00,1.069876668985333401e+00,3.909657324653462718e-01
1.446351846203329394e+01,5.526439000029653492e+00,3.885157119092520261e+00,9.720229082756222105e-01,-7.404339121957222158e-02,4.018217637321316538e+00,3.609237537869478096e+00,1.114703042591338011e+00,3.907881514604216733e-01
1.456326686521972924e+01,5.444242313290299506e+00,3.941667472015928375e+00,9.651685693407729971e-01,-6.349832761051052432e-02,4.106836293684732020e+00,3.744832438402943886e+00,1.160448610292504235e+00,3.892280755211982024e-01
1.466301526840616631e+01,5.362405316059736471e+00,3.998697431557670434e+00,9.593469424776674970e-01,-5.322817725893879554e-02,4.196806697358013594e+00,3.890223908683846599e+00,1.204480959398063433e+00,3.926496893787144726e-01
1.476276367159260339e+01,5.280872174712537337e+00,4.056161160693828371e+00,9.545496318990185358e-01,-4.296024154863564010e-02,4.288271644945886862e+00,4.051123874694185112e+00,1.241083439054269544e+00,3.922795407403019685e-01
1.486251207477903868e+01,5.199586047026834024e+00,4.113973732742470801e+00,9.507765160365311274e-01,-3.269249007578614585e-02,4.381490611204054808e+00,4.228438306461887564e+00,1.282870252364382457e+00,3.980233999321747262e-01
1.496226047796547576e+01,5.118488813948260052e+00,4.172051120601066643e+00,9.480275603935961470e-01,-2.242530451662801821e-02,4.476719771680281568e+00,4.423162572900059430e+00,1.327758448936929847e+00,3.993054201731496833e-01
1.506200888115191283e+01,5.037521718541682958e+00,4.230309752203784690e+00,9.463027463276136864e-01,-1.215799337900372659e-02,4.574213235247646558e+00,4.636461436615829435e+00,1.374181969636188327e+00,4.062009057333608175e-01
1.516175728433834813e+01,4.956625295502487205e+00,4.288666561771058205e+00,9.456020774410514029e-01,-1.890717538745486682e-03,4.674225708177833560e+00,4.869638762086076156e+00,1.408725342239447009e+00,4.098299663436065221e-01
1.526150568752478520e+01,4.875739904642430567e+00,4.347038609060740022e+00,9.459255555094001622e-01,8.376598625317591834e-03,4.777014062384189685e+00,4.699390182417322315e+00,1.438241643521843471e+00,4.211603597322958747e-01
1.536125409071122228e+01,4.794805753821314909e+00,4.405343063074064425e+00,9.472731804217873197e-01,1.864386636808559525e-02,4.874153945610314231e+00,-4.059026592937090783e+00,1.472497309764838391e+00,4.427994532270642658e-01
1.546100249389765757e+01,4.713763343187418187e+00,4.463496882556452938e+00,9.496449548522858386e-01,2.891130096512934539e-02,4.790366775439547808e+00,-4.122381873374159511e+00,1.493187800046103186e+00,4.624090006273207654e-01
1.556075089708409465e+01,4.632553570418916244e+00,4.521416740474139218e+00,9.530408863862418478e-01,3.917862819273153219e-02,4.703744447230048920e+00,-3.909787868103858255e+00,1.443441805587039495e+00,4.748157000999943533e-01
1.566049930027053172e+01,4.551118100878450257e+00,4.579018763391601077e+00,9.574610083651688974e-01,4.944695773999921440e-02,4.620088920309369129e+00,-3.712526072238855779e+00,1.393121563551614539e+00,4.851660122979813972e-01
1.576024770345696702e+01,4.469399544916154987e+00,4.636218405994098291e+00,9.629053979166530830e-01,5.971559507857897992e-02,4.539227306114744565e+00,-3.529397406538249182e+00,1.342246514942606606e+00,4.912131424713866990e-01
1.585999610664340409e+01,4.387341768440395917e+00,4.692930245878872419e+00,9.693742019932081178e-01,6.998730696259194972e-02,4.460995519562044542e+00,-3.359411020585760355e+00,1.290905010081110582e+00,4.915574960208404232e-01
1.595974450982984116e+01,4.304890132726745477e+00,4.749067817930044733e+00,9.768676803377989160e-01,8.026073017661643216e-02,4.385235370610332417e+00,-3.201535865288737348e+00,1.239442847885894095e+00,4.859066593775628329e-01
1.605949291301627824e+01,4.221991759605371541e+00,4.804543460536175203e+00,9.853862286721493113e-01,9.054105835499193233e-02,4.311796965887728206e+00,-3.054997635056165617e+00,1.188091289789622307e+00,4.900224612204482910e-01
1.615924131620271353e+01,4.138595824762878905e+00,4.859268119912313111e+00,9.949304536217220551e-01,1.008260071737585445e-01,4.240534259190490651e+00,-2.918889884319013195e+00,1.136997181511196997e+00,4.980111283041259163e-01
1.625898971938914883e+01,4.054653791811333896e+00,4.913151243331209450e+00,1.005501187732318336e+00,1.111239799560876235e-01,4.171309338000781963e+00,-2.792628141155988342e+00,1.086176315728317077e+00,4.917244956479276952e-01
1.635873812257558768e+01,3.970119750469981668e+00,4.966100563501135490e+00,1.017099600592901165e+00,1.214315097031030133e-01,4.103986013346643702e+00,-2.675396406312598785e+00,1.035939490362802085e+00,4.943554018977259212e-01
1.645848652576202298e+01,3.884950634259640267e+00,5.018022034251848673e+00,1.029727203345647712e+00,1.317610154054118243e-01,4.038436350730819413e+00,-2.566779673116745375e+00,9.863430288879379004e-01,5.028667926865354465e-01
1.655823492894845828e+01,3.799106595205265169e+00,5.068819604860183681e+00,1.043385997708228707e+00,1.421075732206320275e-01,3.974531898406964192e+00,-2.466025520726910614e+00,9.375840078560685464e-01,5.024037687955048570e-01
1.665798333213489713e+01,3.712551220861981527e+00,5.118395193784943231e+00,1.058078470775546176e+00,1.524884643500103998e-01,3.912152808318641650e+00,-2.372873365018589364e+00,8.898140609792566380e-01,4.984018171696007471e-01
1.675773173532133242e+01,3.625251937273183511e+00,5.166648462420122989e+00,1.073807781120482474e+00,1.628970141838627650e-01,3.851176305674278044e+00,-2.286613299731104831e+00,8.429008667137317667e-01,5.006152193375359438e-01
1.685748013850776772e+01,3.537180242577142586e+00,5.213476823022181961e+00,1.090577748039905259e+00,1.733562796314825349e-01,3.791488742787045840e+00,-2.207128865056630751e+00,7.971538933049661102e-01,5.112708082584282998e-01
1.695722854169420657e+01,3.448312129863775777e+00,5.258775220803903139e+00,1.108393071510405115e+00,1.838575117540756088e-01,3.732970898205436150e+00,-2.133736329621844785e+00,7.527548106873532818e-01,5.238760696389522797e-01
1.705697694488064187e+01,3.358628356868648801e+00,5.302436173255930640e+00,1.127259323729728369e+00,1.944305618340844977e-01,3.675513317000412172e+00,-2.066457657107929169e+00,7.098237180027916482e-01,5.265578225867549866e-01
1.715672534806707716e+01,3.268114880056760096e+00,5.344349568807460926e+00,1.147183197252555242e+00,2.050642376187319371e-01,3.618997988442322455e+00,-2.004622978377223141e+00,6.684676641132453190e-01,5.346092884395573508e-01
1.725647375125351601e+01,3.176763183021840575e+00,5.384402736522934774e+00,1.168172510794233787e+00,2.157963613333455377e-01,3.563317352998696119e+00,-1.948391760538943807e+00,6.288176925146397034e-01,5.413315794902969769e-01
1.735622215443995131e+01,3.084570712530785741e+00,5.422480268773138157e+00,1.190236477673387139e+00,2.266128674731685000e-01,3.508351838740079831e+00,-1.897099384386382814e+00,5.912267083650323274e-01,5.381193006393080180e-01
1.745597055762638661e+01,2.991541292532071683e+00,5.458464122942851660e+00,1.213385743182480159e+00,2.375609584825582044e-01,3.453992958277980918e+00,-1.851047751987039636e+00,5.557441858584859506e-01,5.408937590189758504e-01
1.755571896081282546e+01,2.897685551932700498e+00,5.492233474688181794e+00,1.237632661575873261e+00,2.486231549043121658e-01,3.400116062852673871e+00,-1.809572869444557419e+00,5.223124227791282603e-01,5.475995570987769456e-01
1.765546736399926075e+01,2.803021456472240214e+00,5.523664857642168080e+00,1.262991387154431155e+00,2.598577745085104418e-01,3.346608018952262675e+00,-1.773130057350778666e+00,4.912996524226451722e-01,5.444335901067269834e-01
1.775521576718569605e+01,2.707574716569938644e+00,5.552632052838286647e+00,1.289478149881824631e+00,2.712433259378585482e-01,3.293334396746003367e+00,-1.741055924073971140e+00,4.678219256544312032e-01,5.348406564056297219e-01
1.785496417037213490e+01,2.611379477582321584e+00,5.579006277388577573e+00,1.317111436347481845e+00,2.828514670840872602e-01,3.240172271997435960e+00,-1.713983568245175837e+00,4.548803586991091441e-01,5.273457870990100327e-01
1.795471257355857020e+01,2.514478693883269056e+00,5.602656114569310120e+00,1.345912228658303622e+00,2.946556042738097125e-01,3.186970678274360314e+00,-1.691257999212226526e+00,4.561709473882824550e-01,5.215466776030155405e-01
1.805446097674500905e+01,2.416925024154271018e+00,5.623447775183608499e+00,1.375904299805447817e+00,3.067435427697366990e-01,3.133589241522429347e+00,-1.673713224830752466e+00,4.433869805753296034e-01,5.215189845932585166e-01
1.815420937993144435e+01,2.318781155116421022e+00,5.641245071003255340e+00,1.407114461541008055e+00,3.190834945023869329e-01,3.079850822921029074e+00,-1.660718513467579704e+00,4.257829601258978358e-01,5.142332756205838518e-01
1.825395778311787964e+01,2.220120974169675243e+00,5.655909770887640242e+00,1.439573106510013911e+00,3.317834361885440564e-01,3.025586397993991650e+00,-1.647695522342445873e+00,4.113581364820839137e-01,5.098395274337050864e-01
1.835370618630431849e+01,2.121029806885031288e+00,5.667301396894871779e+00,1.473327568387688302e+00,3.453393888497675035e-01,2.970768092117600734e+00,-1.634173106752614624e+00,4.002026918627524799e-01,5.081490146720730738e-01
1.845345458949075379e+01,2.021605597588999270e+00,5.675272868645878432e+00,1.508496480274502893e+00,3.598839510219094540e-01,2.915381748808630658e+00,-1.605468593520500420e+00,3.923465649200245098e-01,5.085792688862479372e-01
1.855320299267718909e+01,1.921959182555362355e+00,5.679669639870628117e+00,1.545190422287610943e+00,3.769988336760202174e-01,2.859923929783305674e+00,-1.561235649026958106e+00,3.880804384345289404e-01,5.130172033641610119e-01
1.865295139586362794e+01,1.822219083440705267e+00,5.680315548507021362e+00,1.583780603319418390e+00,3.968453660860800647e-01,2.804942665754653230e+00,-1.517813339303174525e+00,3.876006359132483370e-01,5.138068724708004797e-01
1.875269979905006323e+01,1.722531881790070107e+00,5.677013201569969247e+00,1.624389411232943559e+00,4.177565240188405582e-01,2.750437136949269501e+00,-1.473188961435015543e+00,3.911356308748965560e-01,5.106232957994285560e-01
1.885244820223649853e+01,1.623069909023308055e+00,5.669560009290199432e+00,1.667164177419500959e+00,4.400253180086654003e-01,2.696480660290305753e+00,-1.433567364489838347e+00,3.992690141331457498e-01,5.033057466695828319e-01
1.895219660542293738e+01,1.524031236871752792e+00,5.657749367486910153e+00,1.712194635577738211e+00,4.630042449790503500e-01,2.642918054042451281e+00,-1.396142139402111182e+00,4.250612345905065426e-01,4.916423062240183328e-01
1.905194500860937268e+01,1.425644906666564626e+00,5.641378143619717456e+00,1.759572179759903321e+00,4.871110901383627900e-01,2.589689159403156804e+00,-1.363008652870155490e+00,4.579318916840195985e-01,4.751406036169630864e-01
1.915169341179580798e+01,1.328170399615674402e+00,5.620247076394288221e+00,1.809401119537084490e+00,5.121830390248134357e-01,2.536646224648609671e+00,-1.330774452306549449e+00,4.941049315654491569e-01,4.544319380998431690e-01
1.925144181498224683e+01,1.231904177020378910e+00,5.594164921810454771e+00,1.861805202633216361e+00,5.387775880371075132e-01,2.483765048426737287e+00,-1.302088969950482955e+00,5.245560631054994039e-01,4.323613995475245053e-01
1.935119021816868212e+01,1.137178672305798388e+00,5.562948585338522989e+00,1.916925208824872939e+00,5.666771168959077176e-01,2.430910575209999536e+00,-1.272689859261870060e+00,5.546535544029778109e-01,4.201148386672066692e-01
1.945093862135511742e+01,1.044370772515508916e+00,5.526429630322537534e+00,1.974928859061716224e+00,5.966401445312334850e-01,2.378114518319487836e+00,-1.245908988390699745e+00,5.894755434800581506e-01,4.117434516760661856e-01
1.955068702454155627e+01,9.539001712937943411e-01,5.484454236188414100e+00,2.036006426697571925e+00,6.283656509690822567e-01,2.325268543206724381e+00,-1.216136480899359107e+00,6.291382792636901478e-01,4.119059681588617128e-01
1.965043542772799157e+01,8.662402912853908177e-01,5.436893553099413801e+00,2.100386212573011058e+00,6.629112275704135415e-01,2.272500484922667319e+00,-1.187461213699523732e+00,6.737406888251696868e-01,3.985538725461693632e-01
1.975018383091442686e+01,7.819157690353152335e-01,5.383643284246106830e+00,2.168327265645011437e+00,6.998526234104210930e-01,2.219766594520480307e+00,-1.152018412807266357e+00,7.227358971213041494e-01,3.935516904069105149e-01
1.984993223410086571e+01,7.015164108544428290e-01,5.324640378473777247e+00,2.240144428607761640e+00,7.407126994685775401e-01,2.167380847915577835e+00,-1.114671495714050220e+00,7.764124804947127867e-01,3.871839445058366524e-01
1.994968063728730101e+01,6.256934724520735180e-01,5.259861879158079567e+00,2.316195101204795215e+00,7.848570556777976215e-01,2.115458894982699789e+00,-1.063439096654926974e+00,8.349931458195599676e-01,3.897528676883001975e-01
2.004942904047373631e+01,5.551767562202516437e-01,5.189352287500599736e+00,2.396920023241153608e+00,8.345591189283894096e-01,2.064706669918687787e+00,-1.002942970740061224e+00,8.985247765721370294e-01,4.009878481716539489e-01
2.014917744366017516e+01,4.907692761584841468e-01,5.113221048129619639e+00,2.482823133997171361e+00,8.888874599773439744e-01,2.015671032973870069e+00,-9.123577089078087621e-01,9.663485184312264886e-01,4.163484394647288256e-01
2.024892584684661045e+01,4.333674630533491667e-01,5.031688433090819146e+00,2.574545462102760585e+00,9.514195976285142464e-01,1.970004381714206110e+00,-7.935771020211810356e-01,9.746144731180053089e-01,4.090000000552390658e-01
2.034867425003304575e+01,3.839534075926086532e-01,4.945080475137186404e+00,2.672815796541652134e+00,1.020451103082950839e+00,1.929404355367041246e+00,-6.037387969547624023e-01,9.367154323606096122e-01,3.996839738650173057e-01
2.044842265321948460e+01,3.436117569338850708e-01,4.853907262490120722e+00,2.778572769059951320e+00,1.101886358972206770e+00,1.897934984300945427e+00,-4.034809989521750961e-01,9.084293977270792020e-01,3.899509717765629047e-01
2.054817105640591990e+01,3.135114334060440933e-01,4.758854414825120394e+00,2.892499090317236288e+00,1.178170265272130202e+00,1.876609718058162235e+00,-9.738502598667413135e-02,8.928636811630554782e-01,3.890938753996068811e-01
2.064791945959235520e+01,2.947825329637381309e-01,4.660940864744596013e+00,3.014111605405878969e+00,1.263346784484768337e+00,1.871426202722793697e+00,-1.352862557109833601e-02,8.900699706367669606e-01,3.912529508446078164e-01
2.074766786277879405e+01,2.884788652513213258e-01,4.561478272591816818e+00,-3.140403130051228509e+00,1.285884347724973509e+00,1.870704977980602424e+00,-1.352862557110104391e-02,8.946314666239094660e-01,3.930935032404552221e-01
2.084741626596522934e+01,2.949527069645591082e-01,4.461994396762208659e+00,-3.013057651603570086e+00,1.271439483768914913e+00,1.869983475072803270e+00,4.646163902126387163e-02,8.967695326659187449e-01,3.980398191622590010e-01
2.094716466915166464e+01,3.139181304778519976e-01,4.364163230983678865e+00,-2.888717613229583314e+00,1.182905448581399899e+00,1.872460185330771854e+00,3.782312581223438164e-01,9.093488484748952771e-01,4.080694649403161511e-01
2.104691307233810349e+01,3.442706164304278893e-01,4.269185263212538217e+00,-2.778330181359704110e+00,1.033102874998186316e+00,1.892501802829987145e+00,8.749063775120331510e-01,8.521974204044517887e-01,4.143200465812140743e-01
2.114666147552453879e+01,3.842411947932397043e-01,4.177830091532814372e+00,-2.682562158734814517e+00,8.786520397543782224e-01,1.938067104592526624e+00,1.318470050819489536e+00,7.787159843744875243e-01,4.072811871578701504e-01
2.124640987871097408e+01,4.320544691546424065e-01,4.090316079717648101e+00,-2.603346920903323980e+00,7.105919072118900282e-01,2.004777959361191630e+00,1.811168732810599868e+00,7.133891660645746979e-01,4.025557255044078242e-01
2.134615828189741293e+01,4.859569644290012702e-01,4.006402256722013000e+00,-2.540571404768347641e+00,5.480177659193251616e-01,2.092954142913444393e+00,2.315767792835817573e+00,6.558633876675900032e-01,4.028502957652454475e-01
2.144590668508384823e+01,5.443661920452018688e-01,3.925554216823711862e+00,-2.494045139244890130e+00,3.850780249370699959e-01,2.200555685119203631e+00,2.909369603563831230e+00,6.124680870486717277e-01,4.074906646596095916e-01
2.154565508827028353e+01,6.058438649591944003e-01,3.847002602143636985e+00,-2.463697014877540781e+00,2.232959054339261062e-01,2.328702485887739204e+00,3.633590173406397561e+00,5.750299050778086007e-01,4.216134126940495608e-01
2.164540349145672238e+01,6.690537878314029019e-01,3.769841603304613820e+00,-2.449511599053629141e+00,6.114413108958596799e-02,2.479464640409736464e+00,-1.126291506604105042e+00,5.413180080021215979e-01,4.327930075352146577e-01
2.174515189464315768e+01,7.327379445406250191e-01,3.693061858972472411e+00,-2.451496876031448835e+00,-1.009586521603168391e-01,2.433732389649645889e+00,-3.492191738638677823e+00,5.094404324028619646e-01,4.422577436163204756e-01
2.184490029782959297e+01,7.956394101775845495e-01,3.615652275170673224e+00,-2.469655383694861150e+00,-2.631292269432904951e-01,2.286126034436779975e+00,-2.816118245681611842e+00,4.885481858460249405e-01,4.519482110460175672e-01
2.194464870101603182e+01,8.564935311566653775e-01,3.536611902390954576e+00,-2.503969562513792546e+00,-4.248461520482030296e-01,2.159760553614165079e+00,-2.264055373350294165e+00,4.669545195781515945e-01,4.631849837240338830e-01
2.204439710420246712e+01,9.139318458586529470e-01,3.455079256108984254e+00,-2.554472711424256026e+00,-5.879587693235667212e-01,2.052533515563885747e+00,-1.795196729112172207e+00,4.371357597529172967e-01,4.773872806617616149e-01
2.214414550738890242e+01,9.664936912980143235e-01,3.370319661155078528e+00,-2.621252137295165596e+00,-7.517293549752942505e-01,1.963353717047476410e+00,-1.340867678472878355e+00,4.184244498146130753e-01,4.956535706707405065e-01
2.224389391057534127e+01,1.012542031980151691e+00,3.281878683774678951e+00,-2.704670067617268359e+00,-9.215113990897499940e-01,1.894006071431712179e+00,-8.855918205402708576e-01,4.031271229014660173e-01,5.189321619320269585e-01
2.234364231376177656e+01,1.050293769293649815e+00,3.189553949467175187e+00,-2.804965203711262678e+00,-1.089206769907646644e+00,1.846777262875105796e+00,-2.500158962198508195e-01,3.997214590479951646e-01,5.483185050062210353e-01
2.244339071694821186e+01,1.077774157064574689e+00,3.093731013333858915e+00,-2.922749613917100753e+00,-1.275528046011118910e+00,1.833223632248438095e+00,-2.116922814702129618e-02,3.979834399847803628e-01,5.846110761197680361e-01
2.254313912013465071e+01,1.092945306311087439e+00,2.995272593430319485e+00,-3.055502043618458785e+00,-1.338490956842267821e+00,1.832071421213006923e+00,-1.296561332519770120e-02,4.060525571501923392e-01,6.291638958356899902e-01
2.264288752332108601e+01,1.094877601101099440e+00,2.895602008472754729e+00,3.094216842089678732e+00,-1.341721940318560513e+00,1.831365363321695083e+00,-1.296561332519770120e-02,3.989697597307007570e-01,6.807661932121230608e-01
2.274263592650752130e+01,1.083487097426330426e+00,2.796548541608820937e+00,2.960094297171779409e+00,-1.338340002114565719e+00,1.830659033114403256e+00,3.493750092855119321e-03,3.928823939217848116e-01,6.341888590783086865e-01
2.284238432969396015e+01,1.059001421742057136e+00,2.699925327423439381e+00,2.826657041791599489e+00,-1.341674119760624562e+00,1.830849389630166080e+00,-9.963173514772211484e-03,3.879312672789814176e-01,5.819593429517661010e-01
2.294213273288039545e+01,1.021939332214645502e+00,2.607466493481659153e+00,2.696273545276770989e+00,-1.220954904710958910e+00,1.830306495156375668e+00,4.423542326781430556e-01,3.918554092718677939e-01,5.379600548793438408e-01
2.304188113606683430e+01,9.738776339249323177e-01,2.520089471340189569e+00,2.584411819957888046e+00,-1.025099026898313337e+00,1.854257296848641268e+00,1.070522269917412839e+00,3.985553734634034173e-01,4.985218689902795597e-01
2.314162953925326960e+01,9.171293307489193358e-01,2.438078508156316992e+00,2.491230336385859889e+00,-8.400759085318786346e-01,1.910977733233956366e+00,1.577194436224101715e+00,4.138266461340434632e-01,4.680887444786825946e-01
2.324137794243970490e+01,8.537203626770696330e-01,2.361108324738019348e+00,2.416920857973067882e+00,-6.506782812922308201e-01,1.991602658657534164e+00,2.116996094120588978e+00,4.285400541446255374e-01,4.435129193081767673e-01
2.334112634562614375e+01,7.854430677938901706e-01,2.288410482721614958e+00,2.361227533159306446e+00,-4.659990127581008501e-01,2.094949906287181918e+00,2.710607453923510768e+00,4.375951413852122718e-01,4.240822154360354701e-01
2.344087474881257904e+01,7.138537476978840113e-01,2.218955300995888003e+00,2.323977305087134404e+00,-2.810478272317960546e-01,2.220264092454073523e+00,3.441559007524759739e+00,4.440781054478752377e-01,4.116663269703724759e-01
2.354062315199901434e+01,6.403389515234282348e-01,2.151529093323431674e+00,2.305132039559418811e+00,-9.664294357437074046e-02,2.369842330448565182e+00,1.231971318187937481e+00,4.546557691660694789e-01,4.152511303353573213e-01
2.364037155518545319e+01,5.661833358646479741e-01,2.084819654395526189e+00,2.304705607893660080e+00,8.808485702917820404e-02,2.421141675885028377e+00,-3.452903517890657525e+00,4.795345449418237371e-01,4.209247627256865187e-01
2.374011995837188849e+01,4.926091591188676566e-01,2.017454574162028891e+00,2.322697585866705161e+00,2.726391724310531228e-01,2.274441423772994852e+00,-2.657145818260019166e+00,5.094304289624750348e-01,4.245172488321101723e-01
2.383986836155832378e+01,4.209078046218493463e-01,1.948126314541158033e+00,2.359116709923126276e+00,4.576193614787487096e-01,2.154760238487016810e+00,-1.987394703624342895e+00,5.453733950223184079e-01,4.242291141838635538e-01
2.393961676474476263e+01,3.524363007382095847e-01,1.875591655927835610e+00,2.413946528831102611e+00,6.419666159058955435e-01,2.060706866342032040e+00,-1.345786989737792094e+00,5.968487585463556622e-01,4.173579503024125170e-01
2.403936516793119793e+01,2.887702201034962890e-01,1.798845500081237114e+00,2.487348513441886233e+00,8.302175029810490159e-01,1.994500584727502357e+00,-8.171955260234401441e-01,6.582895293790055335e-01,4.120456334277785571e-01
2.413911357111763323e+01,2.316397703046698120e-01,1.717091593684375805e+00,2.578577133900040952e+00,9.902471142433683093e-01,1.953203697737251998e+00,-1.862634136500238569e-01,7.276578716303471195e-01,4.090010383048842679e-01
2.423886197430407208e+01,1.828824067080751792e-01,1.630134152399582703e+00,2.685225409100779448e+00,1.150260573865676594e+00,1.943668111763730222e+00,-1.459326551903848516e-02,8.074811324659517675e-01,4.091757147834682029e-01
2.433861037749050737e+01,1.443306099418272259e-01,1.538232662177830168e+00,2.804024526686229368e+00,1.192073689429751004e+00,1.942919045874424766e+00,-1.459326551903848516e-02,8.312043659345764723e-01,3.954978240179056748e-01
2.443835878067694267e+01,1.169447990539843885e-01,1.442363283014575170e+00,2.922612847625076782e+00,1.188859935954972524e+00,1.942169691081596872e+00,2.743376080428987316e-03,8.112638957354004754e-01,3.857041827161436509e-01
2.453810718386338152e+01,1.010642850771201334e-01,1.343956451585150313e+00,3.039580824192675834e+00,1.136097614471461625e+00,1.942310583743678931e+00,2.231844999293097764e-01,8.015367892210062406e-01,3.786821185305825344e-01
2.463785558704981682e+01,9.641559353011035227e-02,1.244357574162139768e+00,-3.134094752764965186e+00,1.062055191230917073e+00,1.953738723240785458e+00,4.808375723027548676e-01,8.013473084579614270e-01,3.760107183360151817e-01
2.473760399023625212e+01,1.023310950607869835e-01,1.144828658450463221e+00,-3.031536351762910364e+00,9.921771682982311047e-01,1.978135626985424445e+00,6.710844082411557832e-01,8.100404491559107800e-01,3.807273226957907930e-01
2.483735239342269097e+01,1.180581993144144276e-01,1.046362556679989231e+00,-2.936003080714797875e+00,9.248753296554529379e-01,2.011690770222839486e+00,8.256023119610622629e-01,8.258357540481839898e-01,3.835863871258901048e-01
2.493710079660912626e+01,1.427983026540999567e-01,9.497659413117661709e-01,-2.846689835266638546e+00,8.667306708739855869e-01,2.052219476462020964e+00,9.277997109039790580e-01,8.488080514624112283e-01,3.882630662954781875e-01
2.503684919979556156e+01,1.757932451032384602e-01,8.556604850959083075e-01,-2.762928788213503850e+00,8.137684228294015387e-01,2.096830431591707899e+00,1.007565453995825422e+00,8.782944779777553945e-01,3.942355913290800373e-01
2.513659760298200041e+01,2.163152790652372870e-01,7.645428240259521946e-01,-2.684120703315507228e+00,7.669642736489044044e-01,2.144225722523837696e+00,1.064143078551048838e+00,9.137737960659595426e-01,4.063193129763960076e-01
2.523634600616843571e+01,2.636881026737339373e-01,6.767850747327639471e-01,-2.609804267908051756e+00,7.238461220838761090e-01,2.193170557623734584e+00,1.112852305925593255e+00,9.542200616442102490e-01,4.219219884144516652e-01
