s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right,d_left
1.267347704891480831e+01,7.134587762348672868e+00,3.116548627955691320e+00,1.382526105561455054e+00,-4.139695931364572035e-01,2.842966454422462430e+00,1.251096836338849716e+00,5.007230713659692745e-01,7.248097227357565009e-01
1.277326820678027985e+01,7.036964530492830328e+00,3.137207729444131843e+00,1.342356639360961168e+00,-3.912215406694143915e-01,2.886547256632323144e+00,1.345879790563487610e+00,5.235643906993018293e-01,7.000821963942099879e-01
1.287305936464575140e+01,6.940222514909286211e+00,3.161661599105347165e+00,1.304430534903053829e+00,-3.689719125436962677e-01,2.932706748051657542e+00,1.440704043600906203e+00,5.509478355527225313e-01,6.521453193400861270e-01
1.297285052251122117e+01,6.844444805292505762e+00,3.189661106617297293e+00,1.268696175999606712e+00,-3.472958652287557735e-01,2.981326536857800580e+00,1.535780854648027605e+00,5.796129289907478999e-01,6.071687619022528848e-01
1.307264168037669272e+01,6.749695166541239466e+00,3.220962625614747665e+00,1.235106483682176126e+00,-3.259620405141198662e-01,3.032296591496027371e+00,1.634273082594555948e+00,6.050615912386231310e-01,5.648857128439723763e-01
1.317243283824216427e+01,6.656012476156936586e+00,3.255329888268842176e+00,1.203625751938838917e+00,-3.050285848091436880e-01,3.085610899831570553e+00,1.736331741135694884e+00,6.311506776880128067e-01,5.256682425419511029e-01
1.327222399610763404e+01,6.563419407926048166e+00,3.292532457279679914e+00,1.174221734357111302e+00,-2.843213036634345547e-01,3.141263397891426390e+00,1.844575284888929412e+00,6.662282585658013678e-01,4.982804057278168441e-01
1.337201515397310558e+01,6.471918045442084377e+00,3.332347507185122293e+00,1.146870629047524126e+00,-2.638840892601161392e-01,3.199324982215871582e+00,1.959282587303692313e+00,7.041562775938247087e-01,4.767693549864672198e-01
1.347180631183857713e+01,6.381496951864540357e+00,3.374558006123092646e+00,1.121551239526746180e+00,-2.435880666806016226e-01,3.259864797468749575e+00,2.082761311294869078e+00,7.403668751980536644e-01,4.559277529073851865e-01
1.357159746970404690e+01,6.292127729803052461e+00,3.418954340665155023e+00,1.098248521317511273e+00,-2.234655878550981523e-01,3.323010806994014299e+00,2.215537933678838556e+00,7.739586054225776612e-01,4.303221315606483577e-01
1.367138862756951845e+01,6.203770833197795653e+00,3.465332365347484345e+00,1.076949328124082950e+00,-2.034242714672490349e-01,3.388891118757340948e+00,2.359777040614756682e+00,8.049550306816452006e-01,4.149937775816164853e-01
1.377117978543498999e+01,6.116372900947788516e+00,3.513494819936279878e+00,1.057644843436774451e+00,-1.834871684125060909e-01,3.457680260111826165e+00,2.516347912734584913e+00,8.350383510832944944e-01,4.056034551524945186e-01
1.387097094330045977e+01,6.029871564029746445e+00,3.563249355263474083e+00,1.040327546529256075e+00,-1.635912745526784673e-01,3.529556817048745465e+00,2.687415128138018527e+00,8.723775641651863033e-01,3.962303630934383425e-01
1.397076210116593131e+01,5.944193478743578396e+00,3.614409805373072881e+00,1.024984257687731048e+00,-1.442033683707539260e-01,3.604737418922413728e+00,2.867769543436036184e+00,9.130058411399670781e-01,3.888347564065737227e-01
1.407055325903140286e+01,5.859260827978785002e+00,3.666798165567454859e+00,1.011524026764820672e+00,-1.255680948934486674e-01,3.683271364675844595e+00,3.054756396494118231e+00,9.564054697114972026e-01,3.832013305070015585e-01
1.417034441689687263e+01,5.774991063987664042e+00,3.720247396023220965e+00,9.998836578144234544e-01,-1.089558121104876459e-01,3.765124606363945414e+00,3.229002449730852042e+00,9.922069772698532963e-01,3.802013739212827259e-01
1.427013557476234418e+01,5.691308672726730578e+00,3.774611258266161506e+00,9.896808074924599019e-01,-9.552967249238621117e-02,3.849755198433457259e+00,3.369585417550272410e+00,1.030161107589824931e+00,3.880462182384033509e-01
1.436992673262781395e+01,5.608148258388492735e+00,3.829770781497915610e+00,9.807955133657748625e-01,-8.322622390832978834e-02,3.936130682352062760e+00,3.507401425513045901e+00,1.070397041607107580e+00,3.908746849457542805e-01
1.446971789049328549e+01,5.525449458794724933e+00,3.885619915594684226e+00,9.730177127873780307e-01,-7.265601576888532087e-02,4.024070084784212575e+00,3.630145539748728556e+00,1.115345355414519846e+00,3.905891132257115483e-01
1.456950904835875704e+01,5.443157659860577979e+00,3.942067304424875740e+00,9.662912277186466170e-01,-6.225447599672821741e-02,4.113107450641014573e+00,3.764377385492066352e+00,1.161234201486149642e+00,3.889626938510499787e-01
1.466930020622422681e+01,5.361218229450472883e+00,3.999024943267238452e+00,9.605853151335743689e-01,-5.210287227723797016e-02,4.203445736107498831e+00,3.908802146106310271e+00,1.205284428647270589e+00,3.922075002104301045e-01
1.476909136408969836e+01,5.279575961171900644e+00,4.056407912555336281e+00,9.558923350061450108e-01,-4.195333697133905165e-02,4.295239672061884839e+00,4.068678224159264722e+00,1.242054035636527054e+00,3.917745782662062082e-01
1.486888252195516991e+01,5.198174666509658870e+00,4.114132164066313990e+00,9.522121763024156138e-01,-3.180394234288245331e-02,4.388749259458331942e+00,4.244895782568502973e+00,1.284045475938714320e+00,3.973360613905805305e-01
1.496867367982063968e+01,5.116956920552261145e+00,4.172114518018425144e+00,9.495448079247941209e-01,-2.165508105721575954e-02,4.484230836243555451e+00,4.438434090043927860e+00,1.329084859592795764e+00,3.985593586553748957e-01
1.506846483768611122e+01,5.035864685018919040e+00,4.230272230940371969e+00,9.478902112245877198e-01,-1.150611273480876828e-02,4.581938361286378658e+00,4.650438798696603371e+00,1.375702471297030272e+00,4.052203418820073955e-01
1.516825599555158277e+01,4.954839241896259239e+00,4.288523043822799252e+00,9.472483892340068934e-01,-1.357185943353153524e-03,4.682126065286644767e+00,4.882193542160723432e+00,1.410226034762546599e+00,4.087978178386941774e-01
1.526804715341705254e+01,4.873821713077124862e+00,4.346784812332791681e+00,9.476193416196441177e-01,8.791761735681415460e-03,4.785050050336743688e+00,4.687815873848641957e+00,1.439952046685966991e+00,4.200901234310249754e-01
1.536783831128252409e+01,4.792753085785496303e+00,4.404975488804837802e+00,9.490030672795257694e-01,1.894064233162842670e-02,4.881834607199496467e+00,-4.020427798180822521e+00,1.474404460045890985e+00,4.416519802210708834e-01
1.546762946914799564e+01,4.711574644827343228e+00,4.463012812516537586e+00,9.513995659042451258e-01,2.908966978656935334e-02,4.798948097433506810e+00,-4.117614739434229065e+00,1.493888640230148335e+00,4.608890523765053482e-01
1.556742062701346541e+01,4.630228078446547713e+00,4.520814234046220292e+00,9.548088444861879687e-01,3.923857807102462680e-02,4.712547056197586848e+00,-3.906935020400092551e+00,1.444245861970949507e+00,4.732378886974268339e-01
1.566721178487893695e+01,4.548655838390698314e+00,4.578296662797472827e+00,9.592309337416913273e-01,4.938846464239594197e-02,4.629076000466483265e+00,-3.711405244565026074e+00,1.394033461561698717e+00,4.833021006533113617e-01
1.576700294274440850e+01,4.466801315926468341e+00,4.635376342937774119e+00,9.646659100764241046e-01,5.953865270625666173e-02,4.548363855802272759e+00,-3.529850632169699853e+00,1.343279565398361131e+00,4.890709026321252706e-01
1.586679410060987827e+01,4.384609144010837234e+00,4.691968654689959273e+00,9.711139170376070773e-01,6.969186118676286290e-02,4.470248091707636817e+00,-3.361300660578781851e+00,1.292024724989928375e+00,4.891277964234701514e-01
1.596658525847534982e+01,4.302025434005319227e+00,4.747987951486573266e+00,9.785752111787151541e-01,7.984676252114536465e-02,4.394571859886865717e+00,-3.204745060186794614e+00,1.240684405356001330e+00,4.834090005067928075e-01
1.606637641634081959e+01,4.218998033853753604e+00,4.803347411063027650e+00,9.870501813043168760e-01,9.000844202602942268e-02,4.321186340725210684e+00,-3.059425498962824452e+00,1.189399276912340486e+00,4.874755657886778448e-01
1.616616757420629114e+01,4.135476816659604538e+00,4.857958843653459979e+00,9.965394243564675847e-01,1.001746753483506863e-01,4.249946372059397959e+00,-2.924454224812874426e+00,1.138439022443189508e+00,4.951974574628772996e-01
1.626595873207176268e+01,4.051413908761287708e+00,4.911732588598804128e+00,1.007043757751237223e+00,1.103536710812691446e-01,4.180714630173117285e+00,-2.799259316262848962e+00,1.087698743149589031e+00,4.887528766244212952e-01
1.636574988993723423e+01,3.966764021774995985e+00,4.964577303382790241e+00,1.018564329090659637e+00,1.205420540482758374e-01,4.113355341114160346e+00,-2.683042577056973688e+00,1.037537278843908783e+00,4.913782830702298488e-01
1.646554104780270578e+01,3.881484664889497171e+00,5.016399901351575430e+00,1.031102619525396502e+00,1.307519349600018976e-01,4.047740642820219392e+00,-2.575398894911101078e+00,9.880766516378542974e-01,4.999884820373813321e-01
1.656533220566817377e+01,3.795536512236621807e+00,5.067105331164507120e+00,1.044660588869791074e+00,1.409785225574569922e-01,3.983741989155596741e+00,-2.475593817119765561e+00,9.393867787370181466e-01,4.989702268949868791e-01
1.666512336353364532e+01,3.708883614648907034e+00,5.116596551372075474e+00,1.059240670790915217e+00,1.512386473336476411e-01,3.921239024763910397e+00,-2.383374692812623152e+00,8.916799916198653309e-01,4.951228287088903501e-01
1.676491452139911686e+01,3.621493794296669844e+00,5.164774309461734880e+00,1.074845952541657823e+00,1.615258173883130366e-01,3.860108294968595199e+00,-2.298050759299612000e+00,8.448295463838098041e-01,4.972600885850500529e-01
1.686470567926458841e+01,3.533338872658016605e+00,5.211537149566671800e+00,1.091480165840984728e+00,1.718624646137728862e-01,3.800234960719808708e+00,-2.219512194525733673e+00,7.991426566211073945e-01,5.081634298211126222e-01
1.696449683713005996e+01,3.444395084240300609e+00,5.256781199753386424e+00,1.109147898360759221e+00,1.822400841182056086e-01,3.741498412815455588e+00,-2.147096646083475946e+00,7.547999551079934699e-01,5.206977401664955041e-01
1.706428799499553151e+01,3.354643339715787764e+00,5.300400210133294543e+00,1.127854587544265819e+00,1.926876913146000347e-01,3.683787161655392328e+00,-2.080832127477557858e+00,7.119200407320863677e-01,5.230282827140033675e-01
1.716407915286099950e+01,3.264069650192660266e+00,5.342285356390740425e+00,1.147606758745522537e+00,2.031944127081858065e-01,3.626980914993596983e+00,-2.020073606388968379e+00,6.705168544319335400e-01,5.313720748969271712e-01
1.726387031072647105e+01,3.172665447498395075e+00,5.382325307263495340e+00,1.168412033040135078e+00,2.137969799527101866e-01,3.570968998663769156e+00,-1.964986816069624664e+00,6.309107040295136581e-01,5.378470004153912409e-01
1.736366146859194259e+01,3.080428009826687408e+00,5.420406051566264871e+00,1.190279384968046195e+00,2.244817390552559244e-01,3.515628389105676543e+00,-1.914936954484914189e+00,5.933546938103076984e-01,5.345098859250365653e-01
1.746345262645741414e+01,2.987360865342325589e+00,5.456410996509445610e+00,1.213219180569954592e+00,2.352944927922280549e-01,3.460846055292103873e+00,-1.870233509632951208e+00,5.577721373238668789e-01,5.377676375845658052e-01
1.756324378432288569e+01,2.893474209014489151e+00,5.490220824642582542e+00,1.237243443538002197e+00,2.462182834553590105e-01,3.406492313747495171e+00,-1.830249327684059235e+00,5.243572244427566753e-01,5.445191662736200700e-01
1.766303494218835723e+01,2.798785420875448349e+00,5.521713628711896860e+00,1.262365943874943941e+00,2.573096481711668049e-01,3.352447536418217577e+00,-1.795449818153598276e+00,4.932100502479946913e-01,5.409594254969212201e-01
1.776282610005382523e+01,2.703319462348540370e+00,5.550764803979373774e+00,1.288602464720031815e+00,2.685477739501048178e-01,3.298570061701099121e+00,-1.765218235031214666e+00,4.702433550583975941e-01,5.314980767903603187e-01
1.786261725791929678e+01,2.607109548771719965e+00,5.577247229741468360e+00,1.315970977339684378e+00,2.800020663945201327e-01,3.244727740324721665e+00,-1.740203215277599913e+00,4.572486868028841078e-01,5.243748898960884919e-01
1.796240841578476832e+01,2.510197511235095824e+00,5.601031201439271356e+00,1.344491869291289277e+00,2.916467332240766375e-01,3.190759207662846819e+00,-1.719810435364229395e+00,4.590868671328682815e-01,5.189833261747943682e-01
1.806219957365023987e+01,2.412634668173804453e+00,5.621984682348426077e+00,1.374188222853551800e+00,3.035667127539454224e-01,3.136510891416926849e+00,-1.704894518246484969e+00,4.449132434661107749e-01,5.190162793658176232e-01
1.816199073151571142e+01,2.314482135905228777e+00,5.639973278006274349e+00,1.405086071926102242e+00,3.157314856553649074e-01,3.081790676854672562e+00,-1.694904984471205855e+00,4.270742623600649601e-01,5.120287676720313153e-01
1.826178188938118296e+01,2.215811972240713690e+00,5.654860575286574154e+00,1.437214933458185406e+00,3.282454161245556001e-01,3.026410532991798075e+00,-1.684197232034704950e+00,4.123825482010796684e-01,5.080173778740647572e-01
1.836157304724665096e+01,2.116707395632720257e+00,5.666507894959544878e+00,1.470623746120884867e+00,3.417104777891912804e-01,2.970357677197576152e+00,-1.672453377008791486e+00,4.009496152285956239e-01,5.069963575200829853e-01
1.846136420511212251e+01,2.017263842779168037e+00,5.674768958456024137e+00,1.505445690672050141e+00,3.562545942218945383e-01,2.913628770545610980e+00,-1.641969115962638615e+00,3.929115844191545803e-01,5.079839580661035248e-01
1.856115536297759405e+01,1.917589244053044428e+00,5.679488840324451893e+00,1.541803346522037543e+00,3.737811157762682690e-01,2.856838219785750699e+00,-1.592675326200098773e+00,3.883086626742631164e-01,5.128194683262535802e-01
1.866094652084306560e+01,1.817809226472621997e+00,5.680486835870758533e+00,1.580129804134628557e+00,3.944439580906369813e-01,2.800652563996124389e+00,-1.543825692228792956e+00,3.874338464923995917e-01,5.139339090233240315e-01
1.876073767870853715e+01,1.718067542841751560e+00,5.677556895948748128e+00,1.620559198984610205e+00,4.162644191313729092e-01,2.745092799429213581e+00,-1.493324674394674201e+00,3.905394854089328516e-01,5.111579786923933222e-01
1.886052883657400869e+01,1.618534743592708214e+00,5.670486517485955780e+00,1.663253818664740535e+00,4.395429073329437109e-01,2.690258961666008641e+00,-1.448223081752541663e+00,3.986254639161656566e-01,5.042670384516909632e-01
1.896031999443947669e+01,1.519408196216919249e+00,5.659058129914301460e+00,1.708305427389340991e+00,4.635239482626531404e-01,2.635991950760302682e+00,-1.405501152423754396e+00,4.245400745012883892e-01,4.929297356668402297e-01
1.906011115230494823e+01,1.420917641927660569e+00,5.643057628153123062e+00,1.755805627413824510e+00,4.886438991873215953e-01,2.582235541098035547e+00,-1.367228679190612972e+00,4.571004752270929616e-01,4.768185925534237923e-01
1.915990231017041978e+01,1.323324651083693571e+00,5.622274825921662611e+00,1.805859454099272732e+00,5.147318824541879945e-01,2.528846718127305326e+00,-1.329725652427452554e+00,4.927460978854192319e-01,4.566034001000316422e-01
1.925969346803589133e+01,1.226929512307298520e+00,5.596507782362634131e+00,1.858592377026271336e+00,5.423734608614751984e-01,2.475818248334261895e+00,-1.295594391049994520e+00,5.221488493554224952e-01,4.351340191102642252e-01
1.935948462590136288e+01,1.132070190118070974e+00,5.565562949049463803e+00,1.914147745792709188e+00,5.713397919711417083e-01,2.423034929581320274e+00,-1.260156724624361235e+00,5.519484287064385652e-01,4.240462381222551702e-01
1.945927578376683087e+01,1.039131220304419623e+00,5.529261975574509158e+00,1.972697353209536431e+00,6.024298825664791135e-01,2.370568132892769686e+00,-1.226637953971384754e+00,5.865725244623537504e-01,4.162545971956004287e-01
1.955906694163230242e+01,9.485420109057033367e-01,5.487441686542714692e+00,2.034436623013537115e+00,6.353241039902849385e-01,2.318356751940830573e+00,-1.188702947005230826e+00,6.259702235666064762e-01,4.162719168232316691e-01
1.965885809949777396e+01,8.607884626940492945e-01,5.439965047161496869e+00,2.099601335572006455e+00,6.711473148671166511e-01,2.266612878810613463e+00,-1.150093331292751486e+00,6.703584580899817347e-01,4.038085778744447962e-01
1.975864925736324551e+01,7.764103333384450023e-01,5.386720735434678886e+00,2.168460270914521537e+00,7.094529805013624069e-01,2.215399659660535203e+00,-1.101758934358959774e+00,7.194171536515170384e-01,3.989599842198596202e-01
1.985844041522871706e+01,6.960156173199819607e-01,5.327640534579908937e+00,2.241341486047932818e+00,7.518450963567183676e-01,2.165203004922955810e+00,-1.047832925384104330e+00,7.730015590452840035e-01,3.929716251602438093e-01
1.995823157309418860e+01,6.202767397248337700e-01,5.262698246167332172e+00,2.318616239697699477e+00,7.976230577654639387e-01,2.116358932407286453e+00,-9.731947241563528861e-01,8.316585813586606646e-01,3.956095683265964391e-01
2.005802273095965660e+01,5.499498341463597839e-01,5.191940158189954246e+00,2.400745551279562129e+00,8.493001130262850529e-01,2.069961998220222199e+00,-8.793846035180118426e-01,8.954493368149646360e-01,4.067151022236674685e-01
2.015781388882512815e+01,4.858689024306418469e-01,5.115482068041131924e+00,2.488267162665366072e+00,9.059721975396169968e-01,2.027124332271603269e+00,-7.406366712958551979e-01,9.634904062050151374e-01,4.217272466554854438e-01
2.025760504669059969e+01,4.289637295499051373e-01,5.033552924055189060e+00,2.581865187880199919e+00,9.711705724445457433e-01,1.990330393807799192e+00,-5.540230019996992272e-01,9.700032088070896785e-01,4.136999761616285687e-01
2.035739620455607124e+01,3.802523451741039451e-01,4.946491269845135541e+00,2.682277231595484590e+00,1.042571328649770868e+00,1.962356206912445389e+00,-2.506237606804854745e-01,9.328614178591010386e-01,4.035565694417562743e-01
2.045718736242154279e+01,3.408665428931356156e-01,4.854853804195987443e+00,2.790474226943407743e+00,1.128088301643392688e+00,1.949569647966953534e+00,-9.716457011026999324e-02,9.055860736696098590e-01,3.928491625641398199e-01
2.055697852028701433e+01,3.120105960913005516e-01,4.759401534172084780e+00,2.906215449140036711e+00,1.170379731912315480e+00,1.944589797968811151e+00,-3.524761553919302653e-02,8.912916255485026085e-01,3.906789714729740903e-01
2.065676967815248233e+01,2.944713296218555154e-01,4.661216215732750356e+00,3.023712652927125433e+00,1.187318652421602616e+00,1.942780142381292707e+00,-1.571016286592914063e-02,8.897162881421946112e-01,3.916068285270362659e-01
2.075656083601795387e+01,2.886608868864554700e-01,4.561650655418079126e+00,-3.140229606039539156e+00,1.192965466909414074e+00,1.941973020138483719e+00,-1.456781795241590509e-02,8.948179572155743333e-01,3.928979400910130315e-01
2.085635199388342542e+01,2.947245035813542691e-01,4.462100355425954845e+00,-3.021266019442721884e+00,1.194156044846658160e+00,1.941224286913723285e+00,-1.456781795242035639e-02,8.965488878724895416e-01,3.982392777707704501e-01
2.095614315174889697e+01,3.125673272875402198e-01,4.363981381219081968e+00,-2.902697691165454064e+00,1.164198922722215146e+00,1.940475264789943921e+00,1.146365960773652881e-01,9.079875306626129516e-01,4.094019538356965526e-01
2.105593430961436852e+01,3.416710062257979907e-01,4.268574247002328015e+00,-2.789160284053191941e+00,1.114144261216304832e+00,1.946361654619777060e+00,2.956448632575270907e-01,8.508698212720399168e-01,4.169824409658257069e-01
2.115572546747984006e+01,3.811324572951840239e-01,4.177003861555053987e+00,-2.682458211302529705e+00,9.861236707243444810e-01,1.961460980243331598e+00,7.696353456403098869e-01,7.768798131455793010e-01,4.104713258646847662e-01
2.125551662534530806e+01,4.294104719974948248e-01,4.089693197794340485e+00,-2.593727470230962062e+00,7.937538342998224916e-01,2.000233681740311908e+00,1.455913806348547057e+00,7.119045402738436445e-01,4.052044047588422848e-01
2.135530778321077960e+01,4.844636705587007097e-01,4.006468672802717457e+00,-2.523681016127170995e+00,6.093592021457624464e-01,2.071595865641775891e+00,2.077775561162471085e+00,6.552878854429217137e-01,4.039949487995838084e-01
2.145509894107625115e+01,5.444672420014482483e-01,3.926748752593808067e+00,-2.472173691853288169e+00,4.232126160056787767e-01,2.169377027768585986e+00,2.768782394615385112e+00,6.135558278775903318e-01,4.065986884281796443e-01
2.155489009894172270e+01,6.077915647846309222e-01,3.849626066455889895e+00,-2.439147153963924453e+00,2.386340048259956992e-01,2.293206639333330799e+00,3.585306243325480757e+00,5.782824475195499359e-01,4.183636361301970030e-01
2.165468125680719425e+01,6.729339207445352855e-01,3.774032975566376180e+00,-2.424561389531938893e+00,5.371791715395762140e-02,2.444250480889791355e+00,-1.518217782739591959e+00,5.469143545546141238e-01,4.270822928265531337e-01
2.175447241467266579e+01,7.384883466763773052e-01,3.698781382985450339e+00,-2.428422356648119340e+00,-1.310998089051910731e-01,2.381459844815131621e+00,-3.255852820919296509e+00,5.173931588134805803e-01,4.341474921908154427e-01
2.185426357253813379e+01,8.030424385085801475e-01,3.622690425928494662e+00,-2.450733436519693775e+00,-3.160790402288085055e-01,2.240879369084542549e+00,-2.501258241919448899e+00,4.987061933683585302e-01,4.417340284213455703e-01
2.195405473040360533e+01,8.651681590038291514e-01,3.544598341922994944e+00,-2.491484269052180345e+00,-5.007596060051020537e-01,2.126577869400823495e+00,-1.842887556811018124e+00,4.785208262153226588e-01,4.513940940331264140e-01
2.205384588826907688e+01,9.233016749541272938e-01,3.463516054799870236e+00,-2.550758815137575741e+00,-6.874083971243618585e-01,2.038265357701313452e+00,-1.222658226492753020e+00,4.496562592546144987e-01,4.647793135668095710e-01
2.215363704613454843e+01,9.757572555319241614e-01,3.378617424563028937e+00,-2.628598219078107423e+00,-8.728318906829268808e-01,1.977499610167939181e+00,-4.811755295171145641e-01,4.308323397047065240e-01,4.832190141735098754e-01
2.225342820400001997e+01,1.020594198373165673e+00,3.289516342288238082e+00,-2.725434206014404559e+00,-1.069667056311883524e+00,1.953066968068494891e+00,-1.581443799939428740e-01,4.139613408724590604e-01,5.078426452633810761e-01
2.235321936186549152e+01,1.055735972879941142e+00,3.196211196826392431e+00,-2.838596601700881905e+00,-1.155415890449229988e+00,1.944969860995598543e+00,-5.034815166465151509e-02,4.070816792050193089e-01,5.398934674255689847e-01
2.245301051973095952e+01,1.079924080327592240e+00,3.099442612042564438e+00,-2.955189745836920956e+00,-1.184198294521138672e+00,1.942384915375743537e+00,-1.896812461797838315e-02,4.011572348258279908e-01,5.795191829181136622e-01
2.255280167759643106e+01,1.092541766665563907e+00,3.000508229609044619e+00,-3.074382730291352672e+00,-1.192877317480502297e+00,1.941410172334250728e+00,-1.455937470832919731e-02,4.057833350963994667e-01,6.267480186970975087e-01
2.265259283546190261e+01,1.093312480186918734e+00,2.900777838711473766e+00,3.089805502782232871e+00,-1.194848557483105367e+00,1.940661656117063094e+00,-1.455937470832919731e-02,3.977294194526421744e-01,6.792807906208222501e-01
2.275238399332737416e+01,1.082214006222441904e+00,2.801664530490265648e+00,2.970423769990455654e+00,-1.192568880141056109e+00,1.939912851084589107e+00,-1.158134449560085889e-03,3.910805312812868917e-01,6.387102282535845887e-01
2.285217515119284570e+01,1.059414892275398312e+00,2.704570604208986317e+00,2.851452610271728361e+00,-1.194703753221457943e+00,1.939853274515309423e+00,-9.777172961081853630e-03,3.868697454837364269e-01,5.851613927849327323e-01
2.295196630905831370e+01,1.025249276728433578e+00,2.610874859512833268e+00,2.733044853955437503e+00,-1.161399342312809058e+00,1.939350245785142812e+00,1.319990585707503383e-01,3.934089375295089508e-01,5.383072471644440027e-01
2.305175746692378524e+01,9.804646053805148309e-01,2.521746072847574016e+00,2.619697965334800038e+00,-1.113210293689105956e+00,1.946130533548751540e+00,3.006924038123822140e-01,4.025867371510082338e-01,4.957296012089151827e-01
2.315154862478925679e+01,9.261496020016418695e-01,2.438133498226922491e+00,2.513918341959046732e+00,-9.658186913415056640e-01,1.961488450102709002e+00,8.563192181859865526e-01,4.201753196053021333e-01,4.626632723954415827e-01
2.325133978265472834e+01,8.640065884726007006e-01,2.360070532290908130e+00,2.428092352996515491e+00,-7.558475771427666245e-01,2.004580532794030034e+00,1.609738084178360618e+00,4.360124591186694265e-01,4.367511701407967850e-01
2.335113094052019989e+01,7.961437342027321007e-01,2.286912370295858921e+00,2.362724594111548448e+00,-5.533606483609616600e-01,2.083175068739400615e+00,2.315030390483323153e+00,4.459393020722499656e-01,4.165848054671071887e-01
2.345092209838567143e+01,7.243516445554873950e-01,2.217614404442789233e+00,2.317713673256876827e+00,-3.489601487010473013e-01,2.191268466741941090e+00,3.119674135918950597e+00,4.516131034264946331e-01,4.038778799966291078e-01
2.355071325625113943e+01,6.501815664191777921e-01,2.150851790029375987e+00,2.293034301297003363e+00,-1.455305163493756382e-01,2.329010365307588870e+00,1.874523292192288526e+00,4.604163671280079306e-01,4.076974039000386685e-01
2.365050441411661097e+01,5.750518608621327799e-01,2.085174877706943875e+00,2.288678094295332421e+00,5.820739162506653047e-02,2.407988991099734299e+00,-3.538204448254589352e+00,4.831821813495261186e-01,4.149638235287173571e-01
2.375029557198208252e+01,5.002970127495115493e-01,2.019055834779453829e+00,2.304647075287662883e+00,2.618358753807231709e-01,2.256600971360541941e+00,-2.656360322639087279e+00,5.111170803910183302e-01,4.203355182858129480e-01
2.385008672984755407e+01,4.273110721792048872e-01,1.951020491616900498e+00,2.340953710085922790e+00,4.658282687154494672e-01,2.135903883450104512e+00,-1.910874659049289770e+00,5.448856232527914401e-01,4.218737167402985544e-01
2.394987788771302561e+01,3.575510295955817708e-01,1.879655117024991773e+00,2.397548023325188904e+00,6.684891955742023884e-01,2.044678118876563921e+00,-1.174090229884783509e+00,5.939034092055712755e-01,4.168455576393184647e-01
2.404966904557849716e+01,2.927346772720065826e-01,1.803826035447573917e+00,2.474579660662251879e+00,8.760049447646132137e-01,1.986550015190939877e+00,-6.828024313285800950e-01,6.542860420175353742e-01,4.121498176834777483e-01
2.414946020344396516e+01,2.347446328611292043e-01,1.722649782322505985e+00,2.570316745459425789e+00,1.023261414652654411e+00,1.951949198217989512e+00,-1.735133582667698349e-01,7.226246434950406305e-01,4.092225383432037678e-01
2.424925136130943670e+01,1.853504171128894928e-01,1.636000111270285107e+00,2.678842431728874374e+00,1.154019891889359384e+00,1.943058278737598066e+00,-2.495915217229838570e-02,8.020000922593053527e-01,4.101392992197632203e-01
2.434904251917490825e+01,1.461843350203932690e-01,1.544299422291219637e+00,2.797450666330172808e+00,1.190999155689514089e+00,1.941776009013781445e+00,-1.456486232266602197e-02,8.324388788703315223e-01,3.967101477529797471e-01
2.444883367704037980e+01,1.181658393263807921e-01,1.448572545408008283e+00,2.916313617887955623e+00,1.194398373476867503e+00,1.941027351747220742e+00,-1.456486232266602197e-02,8.120600837856637444e-01,3.865241073727865295e-01
2.454862483490585134e+01,1.016946965066106989e-01,1.350225572274971864e+00,3.033986795175056095e+00,1.141908930260989496e+00,1.940278405610949664e+00,2.088663261237493907e-01,8.018048395034712561e-01,3.787334358818187363e-01
2.464841599277132289e+01,9.651409155908211024e-02,1.250608867495204279e+00,-3.139174450426856389e+00,1.065670335262395740e+00,1.950991111288352675e+00,4.782500368512066502e-01,8.012960007685904218e-01,3.757905664124763789e-01
2.474820715063679089e+01,1.019443449030019294e-01,1.151008134720880038e+00,-3.036267314493696468e+00,9.949315459017857854e-01,1.975301639289384736e+00,6.715380204019678612e-01,8.094533794881290101e-01,3.802358543785460121e-01
2.484799830850226243e+01,1.172266769175465267e-01,1.052429514714899650e+00,-2.940441746330544781e+00,9.271655814539055962e-01,2.008940934769494202e+00,8.267366010424687106e-01,8.250353259785516702e-01,3.827754257467707588e-01
2.494778946636773398e+01,1.415603219047751882e-01,9.556862602584477173e-01,-2.850880257047264443e+00,8.687043191093757333e-01,2.049596468753816403e+00,9.289904657858565340e-01,8.477022038568868822e-01,3.876713864099485818e-01
2.504758062423320553e+01,1.741852710496173406e-01,8.614066592819559220e-01,-2.766896705044896265e+00,8.155441217845434965e-01,2.094338977620772368e+00,1.008393361544491329e+00,8.770091959024299832e-01,3.929944224013920406e-01
2.514737178209867707e+01,2.143720531489453074e-01,7.700939757501966687e-01,-2.687885597609744437e+00,7.685732248264585120e-01,2.141848088788367299e+00,1.064665616922787272e+00,9.122759730638231312e-01,4.045104326309892362e-01
2.524716293996414862e+01,2.614424770710883084e-01,6.821253243093088336e-01,-2.613384969729565910e+00,7.252951967854328608e-01,2.190890609946317014e+00,1.113201604720654325e+00,9.524029865195796640e-01,4.203639139968385341e-01
