s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right,d_left
1.269179830023995237e+01,7.117761144089188363e+00,3.118420009877410415e+00,1.374803793473967861e+00,-4.127618626637504784e-01,2.840414188604403645e+00,1.268651520581175696e+00,5.060720721353899609e-01,7.198434951592632691e-01
1.279173371992688146e+01,7.020158593787435564e+00,3.139859573377063562e+00,1.334719290404789760e+00,-3.895664312070092339e-01,2.884704353502572260e+00,1.365847575677485271e+00,5.285406592442737361e-01,6.905524748065841045e-01
1.289166913961381056e+01,6.923464999419129740e+00,3.165081946541366875e+00,1.296926373010244937e+00,-3.668633815270474496e-01,2.931639866785158421e+00,1.463428554037896179e+00,5.573604671901861707e-01,6.432850653650049599e-01
1.299160455930073965e+01,6.827759366095816240e+00,3.193832613712856094e+00,1.261373964465810182e+00,-3.447281942648935948e-01,2.981108686710923550e+00,1.561641457832780189e+00,5.849106592992432407e-01,5.988004488521549984e-01
1.309153997898766697e+01,6.733101224591591105e+00,3.225862770505409038e+00,1.228015576663752384e+00,-3.229276774470934974e-01,3.033007680663103223e+00,1.663709356119340121e+00,6.104215231169811684e-01,5.569582773702046463e-01
1.319147539867459606e+01,6.639524617083010227e+00,3.260931368015461018e+00,1.196816210106002920e+00,-3.015198385113930235e-01,3.087339077011640676e+00,1.769835118056446888e+00,6.371807051770925767e-01,5.193017660637427868e-01
1.329141081836152516e+01,6.547047363883123694e+00,3.298803331689434959e+00,1.167744376751782553e+00,-2.803301294790708220e-01,3.144105756338734015e+00,1.882700531671611222e+00,6.735773573646511858e-01,4.934218763206064673e-01
1.339134623804845425e+01,6.455666211813698041e+00,3.339251555303146990e+00,1.140777044320494760e+00,-2.594020050156409796e-01,3.203388509468868328e+00,2.002657745148890278e+00,7.111428291228074627e-01,4.737811873969864362e-01
1.349128165773538335e+01,6.365364457239524043e+00,3.382054805599622238e+00,1.115893824790677336e+00,-2.386073861773415072e-01,3.265267343893703877e+00,2.132088168880866608e+00,7.468026448247280236e-01,4.500003306396735403e-01
1.359121707742231067e+01,6.276108089310472593e+00,3.426999557032452959e+00,1.093080420748961945e+00,-2.179780020944205310e-01,3.329881841602180259e+00,2.271618834814574495e+00,7.798658155514230916e-01,4.272402089088769839e-01
1.369115249710923976e+01,6.187852079006949779e+00,3.473877769582591757e+00,1.072324447980016249e+00,-1.974231555450149667e-01,3.397373020774107300e+00,2.423506246912099815e+00,8.103783805929202222e-01,4.125363066585745475e-01
1.379108791679616886e+01,6.100537386892148639e+00,3.522488485259084534e+00,1.053617747073315680e+00,-1.769650572099302765e-01,3.467929017451466311e+00,2.588756477535159917e+00,8.411868057074586291e-01,4.042619080154862821e-01
1.389102333648309795e+01,6.014096138315033535e+00,3.572635616952278603e+00,1.036953460041891262e+00,-1.565428968663376275e-01,3.541743723108909059e+00,2.769656022407175122e+00,8.798765953203616652e-01,3.945668310530495715e-01
1.399095875617002704e+01,5.928449458985593168e+00,3.624129369864889316e+00,1.022316714241835900e+00,-1.367380718490742442e-01,3.619049885557912738e+00,2.959445041652348340e+00,9.204698668034396736e-01,3.879176850299460022e-01
1.409089417585695614e+01,5.843514882958788625e+00,3.676789044245771798e+00,1.009594746217167049e+00,-1.178685937644908671e-01,3.699868759660617901e+00,3.154295414476659065e+00,9.636883182740796361e-01,3.822361636600984380e-01
1.419082959554388346e+01,5.759206301716095489e+00,3.730446351282429962e+00,9.987110867042980900e-01,-1.014195632504163308e-01,3.784108945423895864e+00,3.331003882395832338e+00,9.994087228300874148e-01,3.816344577548004269e-01
1.429076501523081255e+01,5.675447374749102103e+00,3.784957269994791762e+00,9.892069477910840902e-01,-8.878717407528130545e-02,3.871078797024052331e+00,3.463738308755598627e+00,1.037318861131495185e+00,3.887862077467800215e-01
1.439070043491774165e+01,5.592175364440004515e+00,3.840209569868216377e+00,9.809454641568304822e-01,-7.715114160493781459e-02,3.959488772040091753e+00,3.595458781181691599e+00,1.079085432640650044e+00,3.905851371764627045e-01
1.449063585460467074e+01,5.509332380904527149e+00,3.896103026531076985e+00,9.737400108004363730e-01,-6.705159643264314850e-02,4.049219517442891991e+00,3.715070716653378291e+00,1.124317117589924475e+00,3.897604472565008304e-01
1.459057127429159983e+01,5.426865693051617257e+00,3.952550442728613334e+00,9.675416178020723734e-01,-5.705855515625598423e-02,4.139892873361724845e+00,3.847177709898145004e+00,1.171022521489545776e+00,3.889179698869394408e-01
1.469050669397852715e+01,5.344722289726360209e+00,4.009467241791865533e+00,9.623309771547283731e-01,-4.722180434864299559e-02,4.231743333545753494e+00,3.991181320586755010e+00,1.213224968087139422e+00,3.911267229672185097e-01
1.479044211366545625e+01,5.262848319440498912e+00,4.066771108057662509e+00,9.581032937487590218e-01,-3.738665647108301016e-02,4.324970797779779552e+00,4.150653343225616965e+00,1.250920267385782880e+00,3.917404382556871623e-01
1.489037753335238534e+01,5.181189039818990594e+00,4.124380462354692689e+00,9.548584791538159422e-01,-2.755161910879380671e-02,4.419837889482857385e+00,4.326458894733432814e+00,1.294337818805183060e+00,3.958657274132468817e-01
1.499031295303931444e+01,5.099688635406878667e+00,4.182214476593884456e+00,9.525965133403091478e-01,-1.771692550525089810e-02,4.516602698944765848e+00,4.519560431680957890e+00,1.339696152558163211e+00,3.983886749487156043e-01
1.509024837272624353e+01,5.018290777133930902e+00,4.240192685717401488e+00,9.513173877182619087e-01,-7.882122124552673817e-03,4.615520369058736527e+00,4.731075974940094575e+00,1.385720473082727722e+00,4.031310523046829908e-01
1.519018379241317263e+01,4.936938581566248097e+00,4.298235017193708707e+00,9.510211054340649284e-01,1.952636406076419234e-03,4.716845598856174604e+00,4.865719961755850420e+00,1.418493068824246306e+00,4.083199134274459463e-01
1.529011921210009994e+01,4.855575085439612693e+00,4.356261455504905733e+00,9.517076621270423864e-01,1.178737125364434993e-02,4.818832632117775461e+00,3.642026138352197684e+00,1.449453136381261054e+00,4.211342756231840068e-01
1.539005463178702904e+01,4.774143280962828584e+00,4.414192017322636552e+00,9.533770532779155538e-01,2.162198033132248232e-02,4.893780007076034444e+00,-4.282122373732545562e+00,1.483181701447312983e+00,4.430694289433381172e-01
1.548999005147395813e+01,4.692586519359578823e+00,4.471946465138086246e+00,9.560292729235126963e-01,3.145672977082910465e-02,4.805539653828445168e+00,-4.063901159948082764e+00,1.486952931396501087e+00,4.595640739324623469e-01
1.558992547116088723e+01,4.610848610623010657e+00,4.529444236794888390e+00,9.596643283247785483e-01,4.129131450329995290e-02,4.720270757969969644e+00,-3.861263095946772417e+00,1.437362228294274402e+00,4.728184915249974418e-01
1.568986089084781632e+01,4.528874170927061016e+00,4.586604205339216200e+00,9.642822462066424904e-01,5.112691252893479532e-02,4.637801433062460177e+00,-3.673083875487313410e+00,1.387250406004554071e+00,4.808196445505545924e-01
1.578979631053474364e+01,4.446608777637692356e+00,4.643344571185006764e+00,9.698831090734887361e-01,6.096281520384955882e-02,4.557966627261764714e+00,-3.498269206950755272e+00,1.336706100600976832e+00,4.849970379042712332e-01
1.588973173022167273e+01,4.363999272884151459e+00,4.699582665568640572e+00,9.764670588556736419e-01,7.080178836928999186e-02,4.480609084988671498e+00,-3.335922743011366265e+00,1.285700106916654484e+00,4.824015441663677684e-01
1.598966714990860183e+01,4.280993966143167739e+00,4.755234813215578171e+00,9.840343623901492975e-01,8.064249853429600323e-02,4.405576476892779425e+00,-3.185101618937565604e+00,1.234506242996154413e+00,4.781731016637315590e-01
1.608960256959553092e+01,4.197542905420746706e+00,4.810216176993341364e+00,9.925854055826355271e-01,9.048998144821010503e-02,4.332723757601320891e+00,-3.045107646611133312e+00,1.183457910154541715e+00,4.830842191318546752e-01
1.618953798928246002e+01,4.113598120902453026e+00,4.864440598594482523e+00,1.002120794035861628e+00,1.003420554959253141e-01,4.261908837407363926e+00,-2.915111938555874360e+00,1.132739520124707022e+00,4.873166189497715184e-01
1.628947340896938911e+01,4.029113874695592123e+00,4.917820482074569455e+00,1.012641333510270414e+00,1.102067202086594172e-01,4.192996669250176112e+00,-2.794591648236904646e+00,1.082416511569379125e+00,4.820604173505689261e-01
1.638940882865631821e+01,3.944046939764688009e+00,4.970266619788099582e+00,1.024148168743833409e+00,1.200807141119893673e-01,4.125853086320789842e+00,-2.682802649179219401e+00,1.032513664343811310e+00,4.850630667794941786e-01
1.648934424834324730e+01,3.858356839409652572e+00,5.021688112513722047e+00,1.036642749071341019e+00,1.299757152870736343e-01,4.060350929727247760e+00,-2.579380329514727510e+00,9.833288721755312212e-01,4.942412191169897606e-01
1.658927966803017284e+01,3.772006156028461010e+00,5.071992187681144237e+00,1.050127005827982352e+00,1.398871402486236426e-01,3.996361690464517391e+00,-2.483642764211471565e+00,9.350043846272860781e-01,4.898683786338977053e-01
1.668921508771710194e+01,3.684960772404032525e+00,5.121084153811287898e+00,1.064603305305471537e+00,1.498310967413475359e-01,3.933763973222676569e+00,-2.395371455573727992e+00,8.875812774804535676e-01,4.880334860753882675e-01
1.678915050740403103e+01,3.597190204758097920e+00,5.168867217937605396e+00,1.080074662232555216e+00,1.598014192889504193e-01,3.872432580896271404e+00,-2.313929661728992393e+00,8.411056006245274386e-01,4.906965600422849016e-01
1.688908592709096013e+01,3.508667859575341108e+00,5.215242472271379270e+00,1.096544685806225772e+00,1.698194555495781966e-01,3.812249602248666491e+00,-2.239237501555185084e+00,7.957570221814909139e-01,5.033511629515154961e-01
1.698902134677788922e+01,3.419371384941535474e+00,5.260108717617712593e+00,1.114017824079878594e+00,1.798771732072859120e-01,3.753090559905510659e+00,-2.170691229267573963e+00,7.517071302761986207e-01,5.148303313010977877e-01
1.708895676646481832e+01,3.329282959126095953e+00,5.303362480664050693e+00,1.132499312733705743e+00,1.900020623287782262e-01,3.694838409570393889e+00,-2.108346845709734740e+00,7.090662171688607573e-01,5.156281069587275168e-01
1.718889218615174741e+01,3.238389653325211448e+00,5.344897850071201439e+00,1.151995442228638478e+00,2.001838984495697971e-01,3.637366330065401332e+00,-2.051625977169049264e+00,6.680329889100257157e-01,5.260407899423786837e-01
1.728882760583867650e+01,3.146683771632362348e+00,5.384606523877576656e+00,1.172513523165171545e+00,2.104573533838229593e-01,3.580554930866926000e+00,-2.000722899022242984e+00,6.288126037359241804e-01,5.296427176843546691e-01
1.738876302552560560e+01,3.054163217001472752e+00,5.422377664752779935e+00,1.194062165867046055e+00,2.208096403678964925e-01,3.524271193846095329e+00,-1.955081733247309828e+00,5.914711418342584182e-01,5.260267524964932218e-01
1.748869844521253469e+01,2.960831906908046207e+00,5.458097978765894531e+00,1.216651282075665641e+00,2.312838547734270278e-01,3.468389196832550425e+00,-1.915044472894065430e+00,5.562129776652868784e-01,5.322021181984563087e-01
1.758863386489946379e+01,2.866700132517460808e+00,5.491651595970020061e+00,1.240292360564189789e+00,2.418641568690148291e-01,3.412764579409066190e+00,-1.880080698729248434e+00,5.230260019521763004e-01,5.382956260224177614e-01
1.768856928458638933e+01,2.771785079913379857e+00,5.522920185502730561e+00,1.264998527912085446e+00,2.526035814572341609e-01,3.357259115278942829e+00,-1.850695721413320172e+00,4.921091494734932681e-01,5.316836837720205766e-01
1.778850470427331842e+01,2.676111169963563796e+00,5.551782867100633290e+00,1.290784812220494793e+00,2.634828087092305204e-01,3.301709959984229226e+00,-1.826394817909622548e+00,4.729500770653181640e-01,5.222325874879860663e-01
1.788844012396024752e+01,2.579710724284886680e+00,5.578116370236075205e+00,1.317668306402997480e+00,2.745667672518234959e-01,3.245958347634084973e+00,-1.807883185918392810e+00,4.613430361877388086e-01,5.167957347785547828e-01
1.798837554364717661e+01,2.482624269647467408e+00,5.601794981471668322e+00,1.345668357937741977e+00,2.858313549265684150e-01,3.189812293022272094e+00,-1.794724938981498541e+00,4.646371857177818976e-01,5.139224748550454969e-01
1.808831096333410571e+01,2.384901392616145976e+00,5.622690771271241061e+00,1.374806836258626763e+00,2.973557704153790282e-01,3.133079840143972117e+00,-1.787844565594748802e+00,4.441969269508985185e-01,5.127259931313957741e-01
1.818824638302103480e+01,2.286600987777339444e+00,5.640673579950290950e+00,1.405108386351328065e+00,3.091125450035481781e-01,3.075524555376068392e+00,-1.786901560870905570e+00,4.264351368368566320e-01,5.072933102788040882e-01
1.828818180270796390e+01,2.187792379580909330e+00,5.655611315006140671e+00,1.436601019841425408e+00,3.211987998759943674e-01,3.016902679217783323e+00,-1.783099017691380350e+00,4.117524516433697657e-01,5.036687109036497301e-01
1.838811722239489299e+01,2.088555456566311364e+00,5.667369578308902867e+00,1.469339843047359206e+00,3.345378546721831658e-01,2.957247415844463934e+00,-1.776594955211586058e+00,4.001592491592828593e-01,5.054419206619290561e-01
1.848805264208182209e+01,1.988981483355853230e+00,5.675803365314178173e+00,1.503503770096313197e+00,3.492465343655707932e-01,2.896588122877199467e+00,-1.741135088969992140e+00,3.918514265339477221e-01,5.089773631564133982e-01
1.858798806176875118e+01,1.889173325991644781e+00,5.680755486193807435e+00,1.539252840820776846e+00,3.681768322214997169e-01,2.835880925197239222e+00,-1.677634909389801976e+00,3.870422113041501744e-01,5.140903384052646352e-01
1.868792348145567672e+01,1.789252135370699826e+00,5.682030649720034354e+00,1.577205699468184008e+00,3.914594460064874659e-01,2.776132259888735021e+00,-1.613775133839760567e+00,3.859604186139578008e-01,5.155423045415447048e-01
1.878785890114260582e+01,1.689357814291552407e+00,5.679396105738916845e+00,1.617533032140444860e+00,4.161894693560913017e-01,2.717418579062438333e+00,-1.547203839988863905e+00,3.888196224172325022e-01,5.131144383363278605e-01
1.888779432082953491e+01,1.589660804914427183e+00,5.672609151988496912e+00,1.660443118712063182e+00,4.426965791167497000e-01,2.659910299926050214e+00,-1.487317638586407087e+00,3.995138421644762183e-01,5.063955185810510295e-01
1.898772974051646401e+01,1.490362051578162150e+00,5.661419136844269673e+00,1.706036226848922865e+00,4.699123341282063215e-01,2.603430694067518480e+00,-1.430407203616339329e+00,4.271365264181634092e-01,4.952704310102067353e-01
1.908766516020339310e+01,1.391699843228896949e+00,5.645579154554452472e+00,1.754408477729996640e+00,4.983430725614880763e-01,2.547931453234107302e+00,-1.378516766887512679e+00,4.596902274625614404e-01,4.792337480501885350e-01
1.918760057989032219e+01,1.293949165605282836e+00,5.624846662125349006e+00,1.805670818273622302e+00,5.277890594090853815e-01,2.493276837234671195e+00,-1.327043396700878786e+00,4.936793113599836635e-01,4.603109710057306514e-01
1.928753599957725129e+01,1.197429847645863132e+00,5.598988553585626526e+00,1.859959215293930157e+00,5.589412279709495834e-01,2.439506529916815936e+00,-1.278561608631820334e+00,5.194412965279188166e-01,4.413299905826878478e-01
1.938747141926418038e+01,1.102505475237353760e+00,5.567781385922428328e+00,1.917429721652990082e+00,5.915240794053211459e-01,2.386555033431735584e+00,-1.226963508588750473e+00,5.494231149300259354e-01,4.342414497989758870e-01
1.948740683895110948e+01,1.009593967896206035e+00,5.531019550266941920e+00,1.978273428888835284e+00,6.265025460543511837e-01,2.334611466873155017e+00,-1.175171010029908425e+00,5.841283818480044188e-01,4.293769801569438105e-01
1.958734225863803857e+01,9.191657909668958792e-01,5.488515334103809984e+00,2.042709567709417584e+00,6.634979289517211054e-01,2.283753113861724415e+00,-1.114581932370482198e+00,6.239230364363582693e-01,4.258596115554360573e-01
1.968727767832496767e+01,8.317572672932507238e-01,5.440111914913557278e+00,2.111008112997843966e+00,7.038692465676931187e-01,2.234447551118463160e+00,-1.048372213805936815e+00,6.688062174089746126e-01,4.180554113236195635e-01
1.978721309801189321e+01,7.479677869660087408e-01,5.385683081826625695e+00,2.183475107515871372e+00,7.470092082135845191e-01,2.187056657782253666e+00,-9.624906512174222772e-01,7.187881176766807156e-01,4.123851025705518869e-01
1.988714851769882230e+01,6.684782586032147478e-01,5.325156204891912104e+00,2.260488797070076217e+00,7.950023763692902756e-01,2.142625261216100974e+00,-8.570166124669782448e-01,7.735592331918362818e-01,4.090315665637092035e-01
1.998708393738575140e+01,5.940464557658001743e-01,5.258510660914627266e+00,2.342494764411496622e+00,8.471589744143110945e-01,2.102272670304746516e+00,-7.084328449805068484e-01,8.333999869839763264e-01,4.120437113188641920e-01
2.008701935707268049e+01,5.255260792434370831e-01,5.185810346656958281e+00,2.430061211872155624e+00,9.063429208772674217e-01,2.068321859127342233e+00,-5.138269043636827238e-01,8.986251399348593738e-01,4.229324679121904684e-01
2.018695477675960959e+01,4.638604229093168940e-01,5.107201759854056888e+00,2.523793757529567472e+00,9.704991155731952368e-01,2.043344390521564691e+00,-2.136103472688263560e-01,9.689481308940977033e-01,4.328675137453327215e-01
2.028689019644653868e+01,4.101146632663862923e-01,5.022998287653387628e+00,2.624458756742425791e+00,1.045871566075651904e+00,2.032870339905716417e+00,-6.607460817693008859e-02,9.526576075841598490e-01,4.237061305240438780e-01
2.038682561613346778e+01,3.654395679433711797e-01,4.933675499550944643e+00,2.731734034878223305e+00,1.081447132295342506e+00,2.029619528746893220e+00,-2.723943885409126769e-02,9.198241535483725473e-01,4.087746877425871839e-01
2.048676103582039687e+01,3.306516251945460505e-01,4.840037394177622687e+00,2.840193544684086469e+00,1.091369687072742733e+00,2.028277856202872709e+00,-1.589141378959273501e-02,8.973762465141313927e-01,3.969831917198047844e-01
2.058669645550732596e+01,3.062646408632090367e-01,4.743171260467685002e+00,2.949761147851929000e+00,1.094694789175766347e+00,2.027494718057227807e+00,-1.589141378959717937e-02,8.881962798177869267e-01,3.930250422060214688e-01
2.068663187519425506e+01,2.926057511181279769e-01,4.644222450369786870e+00,3.059091943062242525e+00,1.095528617365645552e+00,2.026711277300492497e+00,-1.582135222578805872e-02,8.903373529339391190e-01,3.908932190522138583e-01
2.078656729488118060e+01,2.898433330267877750e-01,4.544378288208174688e+00,-3.114437327035914471e+00,1.094856292344055015e+00,2.025930989591599118e+00,-8.893795919566203911e-03,8.955385072154380399e-01,3.929403761077515655e-01
2.088650271456810970e+01,2.980073482062032819e-01,4.444826151013572257e+00,-3.005084633387174353e+00,1.095735604356567361e+00,2.025492227615779406e+00,-1.073276171837194044e-02,8.988430057569415377e-01,3.992028212706290602e-01
2.098643813425503879e+01,3.170065619760920606e-01,4.346752662098275266e+00,-2.895442104437866426e+00,1.093816553896634902e+00,2.024962616454556219e+00,6.305873686576672719e-04,9.109618629869928874e-01,4.114399017419193005e-01
2.108637355394196788e+01,3.465992307393682137e-01,4.251345738931123996e+00,-2.786197333618512406e+00,1.094930183377307298e+00,2.024993736796524946e+00,-4.597020902545014692e-03,8.358069260970102388e-01,4.178985048942675529e-01
2.118630897362889698e+01,3.863762388076701360e-01,4.159759792334712714e+00,-2.679065422676929487e+00,1.008397809451006655e+00,2.024766856613062771e+00,3.906966947075207197e-01,7.625127955587166495e-01,4.125278606402794646e-01
2.128624439331582607e+01,4.351796850311622222e-01,4.072576922127014498e+00,-2.586027277783092160e+00,8.553411611712458118e-01,2.043959319543940278e+00,1.013384566990034763e+00,6.978412573089501914e-01,4.079257889939571502e-01
2.138617981300275517e+01,4.912382209122992394e-01,3.989872151397560796e+00,-2.508931574378357343e+00,6.694699815965416967e-01,2.092920381658924800e+00,1.724744334751441288e+00,6.432744874936822121e-01,4.086262586016364828e-01
2.148611523268968426e+01,5.526985507319540636e-01,3.911085546211872099e+00,-2.452919729656526826e+00,4.519088755893439502e-01,2.173716131847812427e+00,2.609191181587401598e+00,6.039858751783142576e-01,4.116698522784776326e-01
2.158605065237661336e+01,6.176660717367187248e-01,3.835143295670333519e+00,-2.418513310823118267e+00,2.363814945352785413e-01,2.290533355663296078e+00,3.601733643567352594e+00,5.708873455096256100e-01,4.219376844067165844e-01
2.168598607206354245e+01,6.844034137476171509e-01,3.760762541664925518e+00,-2.405699042040349678e+00,2.008878977965266113e-02,2.442626573986910188e+00,-2.875833214512449221e+00,5.415796908552559241e-01,4.283922035940066486e-01
2.178592149175047155e+01,7.512970296633432188e-01,3.686507992115308330e+00,-2.414501306026403338e+00,-1.963386944882740404e-01,2.321988238872713772e+00,-2.800907171132944296e+00,5.146540338976887119e-01,4.336926853827164918e-01
2.188585691143739709e+01,8.167092568590059720e-01,3.610968249549882270e+00,-2.444953730278977222e+00,-4.130946241567783894e-01,2.198137783252138711e+00,-1.912174078112994557e+00,4.989837806492458672e-01,4.400953441142602673e-01
2.198579233112432618e+01,8.789640330739610929e-01,3.532776353155039128e+00,-2.496990515668739086e+00,-6.280364382643530696e-01,2.109412685118596809e+00,-1.016786188090409437e+00,4.772737496964817860e-01,4.494927247286421568e-01
2.208572775081125528e+01,9.361628460257933604e-01,3.450864515251760967e+00,-2.570692183076643378e+00,-8.476992559877225553e-01,2.060678521085196557e+00,-5.083697375091563719e-01,4.490086908854415415e-01,4.637966452936744810e-01
2.218566317049818437e+01,9.862660891274054320e-01,3.364450656925532801e+00,-2.663664251852182918e+00,-9.787927148837679558e-01,2.035875163440442837e+00,-1.520943235628067491e-01,4.302878463565087408e-01,4.847163402858729597e-01
2.228559859018511347e+01,1.027697129453068126e+00,3.273549756485956141e+00,-2.765637053395266332e+00,-1.063932133435229188e+00,2.028395538596738490e+00,-1.942752048646178425e-02,4.121514746474486679e-01,5.129236108106547398e-01
2.238553400987204256e+01,1.059271556696287142e+00,3.178798257951195083e+00,-2.874630013182969179e+00,-1.093981444121486124e+00,2.027438153476591509e+00,-1.587825849014682864e-02,4.042449662451093606e-01,5.480220207753991879e-01
2.248546942955897165e+01,1.080322081858385852e+00,3.081151111220468142e+00,-2.983926236345813443e+00,-1.095601754996981425e+00,2.026655339548476320e+00,-1.587825849015571736e-02,3.984400197220555606e-01,5.899512574628735795e-01
2.258540484924590075e+01,1.090574949243319880e+00,2.981788620160615633e+00,-3.093569890153661905e+00,-1.094401820534633085e+00,2.025872223134550953e+00,-6.530741431001432958e-03,4.027467279523436194e-01,6.384026038215623311e-01
2.268534026893282984e+01,1.089912360987671525e+00,2.881904552543260500e+00,3.080276654254505253e+00,-1.095977151757379531e+00,2.025550038803430652e+00,-1.211994473138779463e-02,3.934792044229627472e-01,6.885102061389687389e-01
2.278527568861975894e+01,1.078335561405718401e+00,2.782695061125724845e+00,2.970626662263786244e+00,-1.094540849568358620e+00,2.024951983670218336e+00,-2.616826500153780852e-03,3.891963701728097802e-01,6.279932427915189130e-01
2.288521110830668803e+01,1.055988717804669186e+00,2.685340097610112498e+00,2.861268966364689970e+00,-1.096161591539908997e+00,2.024822833943965339e+00,-9.361935034941070918e-03,3.900028971436911296e-01,5.731836299031116688e-01
2.298514652799361357e+01,1.023129327863925520e+00,2.591003591111300963e+00,2.751627813697382408e+00,-1.093746288970588010e+00,2.024360721572930011e+00,3.922088547689643427e-03,4.002502909101613993e-01,5.245335009038135654e-01
2.308508194768054267e+01,9.801685810749904970e-01,2.500825365796635058e+00,2.642348063884969900e+00,-1.095685787891648610e+00,2.024554331742519420e+00,-5.866561173695486117e-03,4.158712981653008844e-01,4.793411608355506170e-01
2.318501736736747176e+01,9.276729934731041682e-01,2.415879572105888773e+00,2.535286706729528383e+00,-1.012729298565282710e+00,2.024264727665671337e+00,3.732615472519236199e-01,4.371053544372310862e-01,4.440536389304099996e-01
2.328495278705440086e+01,8.668351376518232954e-01,2.336623185680323012e+00,2.440739402456725493e+00,-8.813289382082307721e-01,2.042609063532863534e+00,8.981749532025348204e-01,4.556820499384735546e-01,4.159846297327491338e-01
2.338488820674132995e+01,7.993024168696798437e-01,2.263011996166809148e+00,2.361121780494753075e+00,-6.845423038469522492e-01,2.086089827458963430e+00,1.673208795459651510e+00,4.655733133956589942e-01,3.954412397044227423e-01
2.348482362642825905e+01,7.268792143980856713e-01,2.194158529939420621e+00,2.304747678417551349e+00,-4.442060158955467575e-01,2.164762438380713139e+00,2.668954348975990154e+00,4.715715417109798135e-01,3.844138680106626293e-01
2.358475904611518814e+01,6.514586718756208983e-01,2.128579569800590932e+00,2.272240253288034140e+00,-2.058345105253297780e-01,2.284653706933361672e+00,2.508640924374814229e+00,4.800488045783301017e-01,3.911418832850707683e-01
2.368469446580211724e+01,5.747153611034490073e-01,2.064573610102703682e+00,2.263634950665458057e+00,3.359921456803340034e-02,2.391870968059681246e+00,-3.494649375743657416e+00,5.014716420923169826e-01,4.006512281323865166e-01
2.378462988548904633e+01,4.981792631991109332e-01,2.000303399148009920e+00,2.278960400403212461e+00,2.732248262311742226e-01,2.241108704146129060e+00,-2.430126574713878718e+00,5.273759240786553004e-01,4.084020334766345073e-01
2.388456530517597542e+01,4.234433706971152400e-01,1.933982030409824304e+00,2.318262891878248855e+00,5.132784766808011767e-01,2.129989855733299020e+00,-1.502039291690197231e+00,5.595383774603401861e-01,4.121164591613777350e-01
2.398450072486290452e+01,3.521733867459976297e-01,1.863892189281057821e+00,2.381295714045440270e+00,7.465592514434573612e-01,2.058310698491392809e+00,-4.793120120687660024e-01,6.081960221990263538e-01,4.087932922229135513e-01
2.408443614454983006e+01,2.863785855969498972e-01,1.788729965028017288e+00,2.467803301074703803e+00,9.860375696969848613e-01,2.034906002091981581e+00,-1.128390042434348484e-01,6.676424523352494367e-01,4.074887572311178818e-01
2.418437156423675916e+01,2.282269359643253892e-01,1.707561925747279385e+00,2.573168656403543419e+00,1.071506449942298156e+00,2.029356846603801667e+00,-3.519516454539913658e-02,7.366005818875293043e-01,4.071851921684485065e-01
2.428430698392368825e+01,1.790547347053869087e-01,1.620600669061020405e+00,2.681076374307148846e+00,1.090330990008441470e+00,2.027622924455663167e+00,-2.152168302239562334e-02,8.164126297182314751e-01,4.076506153551026634e-01
2.438424240361061734e+01,1.396267364008278167e-01,1.528818665222470674e+00,2.790633051426087974e+00,1.094465755424543607e+00,2.026561907992872502e+00,-1.586453649753911607e-02,8.273566451940727040e-01,3.954527546265301785e-01
2.448417782329754644e+01,1.104630059527008240e-01,1.433286278738382880e+00,2.900007093102095368e+00,1.096549393094801150e+00,2.025779432391806800e+00,-1.586453649753911607e-02,8.055070609703229856e-01,3.887712304998009460e-01
2.458411324298447553e+01,9.191647397491752025e-02,1.335134337440215146e+00,3.009527933566364055e+00,1.090555184383306564e+00,2.024996654435663679e+00,1.532208100177286612e-02,7.928185687489032185e-01,3.868373184962479727e-01
2.468404866267140463e+01,8.416609924777032625e-02,1.235546150114959163e+00,3.118284940610458023e+00,1.088335720657935379e+00,2.025752671889243572e+00,2.171935166386721600e-02,7.893972327197983363e-01,3.885924634920701615e-01
2.478398408235833372e+01,8.723407180356317070e-02,1.135725038774169082e+00,-3.057822647881811573e+00,1.035983983300743594e+00,2.026823858334542816e+00,2.554105517283853932e-01,7.949182628786531923e-01,3.970730244897462402e-01
2.488391950204526282e+01,1.006083351047397517e-01,1.036719829206822929e+00,-2.958033698176421034e+00,9.629573855576457619e-01,2.039378354811341776e+00,5.339201232861510160e-01,8.084291664849265757e-01,4.030329989070365881e-01
2.498385492173219191e+01,1.234444167531159042e-01,9.394611345228676136e-01,-2.864947746155610986e+00,9.006099142366942312e-01,2.065376270143726600e+00,7.148392297594857725e-01,8.291683295917033902e-01,4.097176500316614400e-01
2.508379034141911745e+01,1.549345606616633342e-01,8.446483800273412168e-01,-2.777855512389165504e+00,8.435260490806903988e-01,2.099679655124132793e+00,8.509401644495228068e-01,8.568884018865712271e-01,4.178154399638548400e-01
2.518372576110604655e+01,1.943020031564751671e-01,7.528262493678083977e-01,-2.696102867944330406e+00,7.933004726277380625e-01,2.139797368693506119e+00,9.463984091780168750e-01,8.909479144677224793e-01,4.309289755956682844e-01
2.528366118079297564e+01,2.408244431989526035e-01,6.644044777631051835e-01,-2.619166008455303452e+00,7.472479030243710518e-01,2.183549913212919247e+00,1.022905942908822974e+00,9.304892916049942730e-01,4.475235940596231088e-01
