x_m,y_m,w_tr_right_m,w_tr_left_m
3.944777,6.863820,1.318968,1.257457
3.962778,6.962101,1.330720,1.247255
3.977829,7.060868,1.340002,1.237037
3.989496,7.160102,1.329572,1.219583
4.000694,7.259391,1.318388,1.206496
4.008851,7.358970,1.295616,1.184698
4.015886,7.458634,1.269164,1.168435
4.020350,7.558453,1.252710,1.154470
4.023404,7.658325,1.245498,1.135016
4.025262,7.758227,1.243640,1.122946
4.024938,7.858142,1.243964,1.110779
4.022941,7.958036,1.245961,1.104044
4.017557,8.057807,1.251345,1.098661
4.012422,8.157590,1.256481,1.093526
4.004718,8.257209,1.264186,1.085823
3.994805,8.356629,1.274101,1.080187
3.984499,8.456012,1.266545,1.083379
3.972278,8.555180,1.250648,1.093809
3.959044,8.654218,1.238448,1.096142
3.945817,8.753257,1.234235,1.097885
3.930607,8.852009,1.235195,1.106685
3.915871,8.950831,1.228163,1.104879
3.900013,9.049482,1.213982,1.105433
3.882338,9.147824,1.207815,1.113151
3.864541,9.246144,1.195360,1.121262
3.847159,9.344539,1.190764,1.122036
3.829672,9.442916,1.194643,1.112944
3.812489,9.541346,1.193303,1.106073
3.796689,9.639999,1.183215,1.109603
3.781720,9.738788,1.170249,1.122882
3.764455,9.837204,1.168059,1.130963
3.747073,9.935598,1.174515,1.132597
3.729088,10.033885,1.169172,1.127757
3.710351,10.132031,1.159951,1.130990
3.691721,10.230197,1.153140,1.128738
3.670724,10.327885,1.145223,1.122245
3.648817,10.425373,1.142931,1.123698
3.626993,10.522879,1.149270,1.128118
3.605217,10.620396,1.156452,1.122484
3.583484,10.717923,1.154483,1.125770
3.560073,10.815059,1.147704,1.136153
3.535433,10.911892,1.150865,1.153237
3.510164,11.008562,1.163277,1.170837
3.483987,11.104991,1.170269,1.195651
3.457771,11.201409,1.170585,1.203964
3.430421,11.297512,1.170571,1.213374
3.402151,11.393348,1.172008,1.229914
3.373042,11.488926,1.174998,1.253373
3.343156,11.584271,1.187226,1.269034
3.312738,11.679447,1.207622,1.277124
3.280990,11.774189,1.214767,1.284837
3.249624,11.869057,1.217262,1.290971
3.217084,11.963529,1.226323,1.296923
3.185057,12.058175,1.228587,1.306015
3.153603,12.153008,1.236308,1.322353
3.121185,12.247521,1.239328,1.321958
3.090155,12.342500,1.245643,1.326759
3.060069,12.437782,1.247315,1.339997
3.028780,12.532676,1.251325,1.342163
2.997670,12.627629,1.247801,1.348539
2.966173,12.722452,1.241324,1.361830
2.933523,12.816887,1.240628,1.361958
2.900371,12.911146,1.248487,1.367811
2.865554,13.004800,1.265951,1.376925
2.829083,13.097824,1.269849,1.376935
2.791494,13.190404,1.276635,1.372973
2.752376,13.282343,1.292768,1.374618
2.711283,13.373421,1.301293,1.371838
2.668617,13.463767,1.306305,1.363968
2.623294,13.552810,1.316591,1.360433
2.575579,13.640597,1.336931,1.358587
2.525067,13.726805,1.367344,1.357007
2.471519,13.811162,1.400189,1.356672
2.415793,13.894082,1.423998,1.352210
2.357201,13.975017,1.457564,1.349279
2.296253,14.054184,1.496048,1.350796
2.232769,14.131337,1.518888,1.356455
2.166151,14.205805,1.504315,1.365317
2.097507,14.278400,1.499044,1.378654
2.026336,14.348520,1.489558,1.395567
1.952307,14.415615,1.479424,1.415300
1.875948,14.480049,1.479535,1.438307
1.796955,14.541208,1.490546,1.463765
1.715449,14.598991,1.494719,1.486099
1.631612,14.653335,1.501511,1.494649
1.546050,14.704928,1.518069,1.497162
1.458762,14.753538,1.521504,1.497056
1.370005,14.799419,1.497325,1.500515
1.280133,14.843082,1.480968,1.506373
1.188898,14.883795,1.470355,1.506828
1.096673,14.922245,1.456011,1.491265
1.003637,14.958687,1.445305,1.479988
0.910026,14.993621,1.427165,1.467685
0.815450,15.025837,1.416131,1.459238
0.720297,15.056328,1.403274,1.451130
0.624836,15.085843,1.398485,1.432760
0.529072,15.114358,1.401867,1.415478
0.433084,15.142108,1.408162,1.404310
0.336825,15.168907,1.401088,1.399213
0.240467,15.195344,1.401498,1.400865
0.143643,15.220008,1.398860,1.396382
0.046268,15.242395,1.404376,1.394848
-0.051342,15.263756,1.417971,1.399411
-0.148836,15.285620,1.418015,1.411563
-0.246689,15.305821,1.420624,1.415441
-0.344975,15.323801,1.432466,1.417520
-0.443602,15.339823,1.437114,1.423585
-0.542427,15.354545,1.422384,1.422463
-0.641347,15.368642,1.408282,1.414970
-0.740322,15.382327,1.396074,1.414098
-0.839250,15.396350,1.386140,1.410210
-0.938349,15.409106,1.384649,1.402461
-1.037576,15.420831,1.391388,1.400773
-1.136903,15.431679,1.395436,1.391626
-1.236467,15.440080,1.387029,1.380589
-1.336090,15.447746,1.379358,1.375995
-1.435859,15.453176,1.373925,1.359415
-1.535571,15.459577,1.367521,1.347396
-1.635417,15.463336,1.363760,1.340081
-1.735313,15.465505,1.361590,1.331624
-1.835206,15.467640,1.359454,1.316120
-1.935120,15.466909,1.365528,1.302258
-2.035006,15.464339,1.380645,1.289818
-2.134870,15.461012,1.403466,1.284293
-2.234647,15.455717,1.399103,1.278995
-2.334371,15.449507,1.391726,1.272783
-2.433999,15.441891,1.391740,1.265162
-2.533608,15.434025,1.379630,1.257292
-2.633184,15.425752,1.368424,1.254607
-2.732672,15.416480,1.365465,1.258867
-2.831986,15.405504,1.354404,1.269299
-2.931431,15.395795,1.345713,1.269499
-3.030821,15.385527,1.344974,1.266229
-3.130060,15.373881,1.332418,1.269448
-3.229260,15.361929,1.327118,1.280175
-3.328579,15.351012,1.325450,1.274831
-3.427908,15.340168,1.312685,1.264532
-3.527151,15.328560,1.308222,1.261316
-3.626414,15.317141,1.311189,1.266193
-3.725702,15.305931,1.304308,1.279088
-3.824915,15.294069,1.301120,1.269352
-3.924073,15.281751,1.302996,1.266798
-4.023375,15.270664,1.297026,1.273345
-4.122638,15.259223,1.287221,1.282342
-4.221631,15.245663,1.287268,1.272094
-4.320730,15.232889,1.285127,1.270443
-4.419756,15.219557,1.278339,1.276075
-4.518710,15.205702,1.279872,1.278840
-4.617810,15.192938,1.286885,1.266070
-4.716875,15.179897,1.279753,1.257656
-4.815806,15.165907,1.275039,1.256194
-4.914712,15.151718,1.278342,1.262461
-5.013561,15.137130,1.268875,1.260493
-5.112342,15.122086,1.266470,1.251394
-5.211279,15.108119,1.268519,1.251327
-5.310211,15.094105,1.258448,1.259167
-5.409121,15.079939,1.256421,1.253747
-5.508038,15.065818,1.256349,1.246922
-5.606918,15.051442,1.247848,1.247828
-5.705761,15.036810,1.247578,1.256445
-5.804596,15.022124,1.253051,1.255264
-5.903379,15.007101,1.246340,1.251302
-6.002107,14.991715,1.247986,1.252789
-6.100869,14.976559,1.256143,1.251943
-6.199618,14.961344,1.252287,1.246694
-6.298219,14.945158,1.248272,1.248459
-6.396827,14.929037,1.252178,1.255540
-6.495640,14.914205,1.245571,1.251989
-6.594236,14.898023,1.242827,1.253131
-6.692722,14.881161,1.248788,1.255914
-6.791421,14.865595,1.257081,1.245189
-6.890092,14.849847,1.254899,1.242110
-6.988612,14.833200,1.255337,1.246146
-7.087240,14.817186,1.259644,1.246519
-7.185830,14.800937,1.251704,1.244199
-7.284565,14.785626,1.250767,1.250834
-7.383262,14.770068,1.252290,1.251177
-7.481794,14.753474,1.245945,1.242460
-7.580578,14.738453,1.246005,1.242932
-7.679193,14.722388,1.245692,1.246844
-7.777756,14.705993,1.240408,1.239043
-7.876417,14.690184,1.242565,1.239868
-7.975059,14.674255,1.243549,1.248593
-8.073665,14.658106,1.239234,1.243364
-8.172208,14.641576,1.243347,1.244756
-8.270842,14.625620,1.253993,1.248749
-8.369334,14.608803,1.251212,1.235186
-8.467735,14.591449,1.249606,1.229073
-8.566224,14.574619,1.255445,1.231596
-8.664603,14.557155,1.249254,1.234821
-8.762879,14.539107,1.249637,1.229313
-8.861147,14.521016,1.256379,1.231869
-8.959406,14.502875,1.250173,1.230830
-9.057615,14.484460,1.252213,1.218300
-9.155818,14.466019,1.256948,1.213866
-9.254021,14.447578,1.251283,1.217642
-9.352178,14.428892,1.240026,1.209590
-9.450392,14.410518,1.236448,1.206446
