x_m,y_m,w_tr_right_m,w_tr_left_m
-0.437732,-6.824538,0.673077,0.656828
-0.338328,-6.834146,0.676172,0.645980
-0.238758,-6.841609,0.695856,0.648325
-0.139020,-6.846683,0.698330,0.653392
-0.039530,-6.855258,0.689806,0.661953
0.059859,-6.865020,0.680106,0.671700
0.159220,-6.875065,0.670483,0.652573
0.258604,-6.884881,0.675872,0.644653
0.358057,-6.893961,0.696419,0.651380
0.457616,-6.901788,0.692295,0.655743
0.557298,-6.907844,0.686256,0.631278
0.656877,-6.915360,0.681835,0.623533
0.756488,-6.922500,0.683991,0.631310
0.856180,-6.928403,0.696125,0.653230
0.955973,-6.931666,0.711894,0.678433
1.055840,-6.931783,0.711778,0.688765
1.155649,-6.934867,0.708696,0.673355
1.255360,-6.940218,0.703349,0.655245
1.354987,-6.947121,0.702162,0.653646
1.454553,-6.954812,0.714285,0.661340
1.554232,-6.960889,0.732679,0.673916
1.653848,-6.967972,0.725592,0.701593
1.753537,-6.973867,0.719694,0.735561
1.853261,-6.979166,0.714392,0.774062
