x_m,y_m,w_tr_right_m,w_tr_left_m
19.150276,15.345842,1.216209,1.250587
19.132656,15.444224,1.237643,1.268138
19.110567,15.541702,1.259844,1.277973
19.084086,15.638080,1.285128,1.288535
19.053336,15.733185,1.313337,1.304777
19.017672,15.826558,1.335964,1.324381
18.978462,15.918497,1.355808,1.343002
18.933837,16.007936,1.376873,1.366585
18.884574,16.094905,1.399718,1.396514
18.831475,16.179585,1.422061,1.419385
18.774445,16.261665,1.439785,1.440785
18.713108,16.340571,1.452215,1.470821
18.648587,16.416921,1.463199,1.498205
18.581070,16.490628,1.476941,1.528758
18.509877,16.560780,1.492244,1.543289
18.435902,16.627999,1.508416,1.556642
18.359848,16.692868,1.517246,1.579279
18.281282,16.754653,1.525716,1.591891
18.200265,16.813198,1.527238,1.592788
18.117422,16.869131,1.532107,1.598025
18.032871,16.922451,1.540354,1.594103
17.946453,16.972690,1.551440,1.593601
17.858425,17.020043,1.555834,1.585830
17.769149,17.065006,1.549931,1.571595
17.678448,17.107006,1.541807,1.550144
17.586536,17.146307,1.536546,1.522824
17.493784,17.183574,1.535577,1.503844
17.400173,17.218633,1.538656,1.483566
17.305505,17.250700,1.527126,1.457748
17.210128,17.280632,1.519836,1.440649
17.114214,17.308794,1.517254,1.432195
17.017808,17.335217,1.519447,1.422820
16.920897,17.359699,1.514328,1.412234
16.823492,17.382171,1.512048,1.410748
16.725912,17.403867,1.504587,1.397588
16.628167,17.424793,1.499969,1.383995
16.530020,17.443763,1.490608,1.373192
16.431739,17.462013,1.482519,1.370350
16.333240,17.479059,1.472073,1.371129
16.234660,17.495621,1.462068,1.356504
16.135915,17.511165,1.450964,1.350176
16.037168,17.526709,1.446697,1.351235
15.938315,17.541562,1.443354,1.358456
15.839301,17.555304,1.438030,1.347846
15.740278,17.568975,1.425693,1.344676
15.641166,17.581981,1.413960,1.349595
15.542071,17.595122,1.409373,1.354916
15.443014,17.608543,1.412150,1.345896
15.344019,17.622414,1.410591,1.343816
15.244847,17.634915,1.406338,1.350533
15.145576,17.646639,1.408399,1.353641
15.046300,17.658338,1.405927,1.341930
14.947025,17.670037,1.395132,1.335927
14.847746,17.681714,1.391429,1.337413
14.748364,17.692475,1.385857,1.346755
14.648931,17.702760,1.374697,1.347992
14.549440,17.712469,1.370174,1.338273
14.450077,17.723412,1.374173,1.334373
14.350655,17.733796,1.371439,1.338511
14.251156,17.743423,1.362316,1.350809
14.151609,17.752536,1.358443,1.347965
14.052038,17.761387,1.361655,1.340087
13.952427,17.769781,1.354935,1.340102
13.852940,17.779524,1.345566,1.346205
13.753420,17.788927,1.343246,1.359988
13.653848,17.797769,1.347793,1.352352
13.554394,17.807847,1.357874,1.342282
13.454903,17.817550,1.348740,1.334903
13.355355,17.826656,1.340027,1.335589
13.255820,17.835872,1.338853,1.343622
13.156329,17.845583,1.345622,1.354417
13.056784,17.854716,1.354751,1.345284
12.957176,17.863134,1.340589,1.336866
12.857454,17.870030,1.330957,1.333669
12.757783,17.877668,1.329540,1.337211
12.658095,17.885082,1.335401,1.348399
12.558381,17.892138,1.342449,1.357997
12.458633,17.898702,1.349006,1.351431
12.358900,17.905446,1.351784,1.344685
12.259168,17.912180,1.336002,1.337947
12.159361,17.917773,1.326438,1.337468
12.059549,17.923267,1.324270,1.344542
11.959724,17.928526,1.329403,1.359182
11.859925,17.934203,1.335069,1.366342
11.760183,17.940855,1.341708,1.359686
11.660431,17.947356,1.348196,1.353182
11.560662,17.953594,1.354422,1.347937
11.460871,17.959457,1.350918,1.348622
11.361052,17.964833,1.335196,1.357177
11.261203,17.969610,1.326240,1.373564
11.161415,17.975505,1.325907,1.375135
11.061616,17.981246,1.331651,1.369402
10.961793,17.986548,1.336956,1.364106
10.861944,17.991322,1.341732,1.359899
10.762067,17.995477,1.345889,1.363648
10.662243,18.000737,1.351151,1.373580
10.562350,18.004444,1.354860,1.392162
10.462449,18.007956,1.358373,1.392218
10.362545,18.011423,1.361841,1.388752
10.262637,18.014755,1.365174,1.385422
10.162751,18.018594,1.369015,1.381585
10.062915,18.023641,1.374065,1.376540
9.963083,18.028771,1.379197,1.373417
9.863252,18.033915,1.384343,1.377545
9.763418,18.039006,1.389437,1.388927
9.663578,18.043977,1.394410,1.406025
9.563729,18.048760,1.384868,1.401242
9.463868,18.053289,1.370154,1.396713
9.363993,18.057495,1.362310,1.392507
9.264103,18.061311,1.361389,1.388691
9.164196,18.064669,1.364748,1.385333
9.064272,18.067502,1.367581,1.382500
8.964334,18.069741,1.369821,1.380261
8.864399,18.072020,1.372100,1.377983
8.764484,18.075121,1.375202,1.378311
8.664559,18.077914,1.377995,1.386175
8.564626,18.080352,1.380434,1.401493
8.464683,18.082390,1.382473,1.417722
8.364732,18.083984,1.384067,1.416128
8.264775,18.085089,1.387684,1.415024
8.164840,18.087417,1.399665,1.412695
8.064907,18.089898,1.418755,1.410213
7.964972,18.092254,1.442264,1.407858
7.865032,18.094460,1.444470,1.405651
7.765090,18.096495,1.446505,1.403616
7.665143,18.098336,1.448345,1.401775
7.565193,18.099960,1.449969,1.400151
7.465239,18.101345,1.451354,1.398766
7.365282,18.102469,1.452478,1.397642
7.265322,18.103308,1.453317,1.396803
7.165378,18.105235,1.455244,1.399711
7.065425,18.106697,1.456706,1.410179
6.965465,18.107392,1.457400,1.428338
6.865501,18.107319,1.457327,1.443189
6.765542,18.106478,1.456486,1.444030
6.665591,18.104870,1.454878,1.445637
6.565645,18.103171,1.456941,1.447334
6.465685,18.102276,1.466632,1.448229
6.365729,18.101101,1.482738,1.449403
6.265775,18.099669,1.499883,1.450835
6.165826,18.098001,1.498215,1.452501
6.065873,18.096715,1.496928,1.453786
5.965912,18.096123,1.496336,1.454378
5.865955,18.094938,1.495150,1.455563
5.766007,18.093203,1.498437,1.457297
5.666069,18.090964,1.507857,1.459534
5.566142,18.088268,1.523340,1.462228
5.466227,18.085158,1.535837,1.465335
5.366324,18.081681,1.532358,1.468810
5.266414,18.078465,1.529141,1.472023
5.166485,18.075865,1.526540,1.474621
5.066575,18.072607,1.529524,1.477878
4.966686,18.068757,1.538422,1.481724
4.866818,18.064384,1.553199,1.486093
4.766916,18.060925,1.562307,1.489550
4.667031,18.056970,1.565750,1.493501
4.567177,18.052281,1.573839,1.498186
4.467330,18.047515,1.583067,1.502948
4.367464,18.043105,1.593168,1.507353
4.267641,18.037805,1.590117,1.512648
4.167863,18.031729,1.592567,1.507646
4.068046,18.026337,1.601948,1.493481
3.968265,18.020308,1.616835,1.486558
3.868504,18.013971,1.617420,1.486649
3.768729,18.007850,1.620910,1.492773
3.669021,18.000721,1.629529,1.499907
3.569337,17.993272,1.643876,1.507361
3.469633,17.986079,1.644639,1.514559
3.370003,17.977925,1.647220,1.522719
3.270397,17.969501,1.655574,1.531150
3.170813,17.960875,1.669678,1.539784
3.071414,17.950273,1.685768,1.550397
2.972030,17.939539,1.697501,1.561144
2.872802,17.927447,1.698009,1.557083
2.773562,17.915451,1.704485,1.551227
2.674384,17.902948,1.712709,1.552312
2.575223,17.890319,1.713640,1.559942
2.476188,17.876734,1.719429,1.573541
2.377106,17.863494,1.731325,1.586796
2.278001,17.850425,1.746769,1.599879
2.178894,17.837376,1.759557,1.612942
2.079802,17.824217,1.774306,1.606396
1.980820,17.810269,1.786876,1.603955
1.882006,17.795155,1.799069,1.608912
1.783102,17.780641,1.811754,1.619432
1.684191,17.766176,1.829868,1.633907
1.585295,17.751605,1.845031,1.646886
1.486465,17.736594,1.863205,1.640672
1.387802,17.720523,1.885470,1.641608
1.289324,17.703356,1.907617,1.649722
1.191210,17.684263,1.927377,1.665739
1.093777,17.661929,1.944228,1.682546
