x_m,y_m,w_tr_right_m,w_tr_left_m
8.392503,3.762474,0.874496,1.250491
8.292824,3.767351,0.882031,1.184017
8.193923,3.780324,0.892654,1.123375
8.096701,3.802606,0.904842,1.076956
8.001819,3.833572,0.902156,1.046615
7.909403,3.871252,0.889530,1.028233
7.819591,3.914716,0.881668,1.011473
7.733691,3.965507,0.876760,1.006829
7.649393,4.018978,0.880072,1.002378
7.567221,4.075633,0.886488,0.995048
7.486517,4.134393,0.895069,0.979492
7.406021,4.193433,0.910258,0.964282
7.326886,4.254283,0.923202,0.951325
7.248834,4.316520,0.934395,0.940122
7.171603,4.379756,0.944301,0.930208
7.095086,4.443867,0.953081,0.925495
7.017705,4.506937,0.966564,0.924263
6.941113,4.570963,0.988789,0.934988
6.863466,4.633702,1.017841,0.948375
6.785206,4.695679,1.029358,0.957662
6.704786,4.754803,1.044423,0.973623
6.622484,4.811291,1.066622,0.996250
6.535863,4.860865,1.104995,1.019001
6.446377,4.905078,1.155972,1.019749
6.354538,4.944092,1.193617,1.024546
6.259789,4.975446,1.238575,1.030853
6.163348,5.001075,1.290142,1.027720
6.065031,5.018214,1.353903,1.020672
5.965586,5.026530,1.412264,1.014464
5.865773,5.026683,1.351648,0.999152
5.766126,5.021780,1.300270,0.971375
5.667059,5.010013,1.254281,0.946486
5.568751,4.992671,1.213142,0.926080
5.471686,4.969358,1.178345,0.902713
5.375692,4.941987,1.146585,0.882416
5.279739,4.914446,1.106214,0.872955
5.184791,4.883631,1.069460,0.867173
5.089527,4.853791,1.040018,0.837221
4.993990,4.824842,1.010812,0.815786
4.898772,4.794869,0.981690,0.793763
4.802904,4.767085,0.951170,0.786211
4.707647,4.737237,0.922091,0.770758
4.611773,4.709429,0.901059,0.751958
4.517045,4.677962,0.878831,0.742321
4.422489,4.645947,0.842071,0.729688
4.329915,4.608599,0.821539,0.702243
4.237709,4.570362,0.795808,0.687355
4.147090,4.528496,0.780918,0.682844
4.056753,4.486010,0.755135,0.692170
3.968030,4.440340,0.732481,0.683794
3.880394,4.392531,0.712439,0.675814
3.793135,4.344055,0.706843,0.681738
3.708048,4.291869,0.704872,0.697790
3.624514,4.237209,0.696454,0.718217
3.541481,4.181803,0.676859,0.728046
3.460382,4.123599,0.671340,0.724578
3.379172,4.065542,0.680146,0.734965
3.299014,4.006051,0.677886,0.736834
3.220621,3.944249,0.692488,0.730560
3.141835,3.882945,0.694243,0.738493
3.064024,3.820422,0.703040,0.733517
2.986521,3.757515,0.708319,0.727434
2.907252,3.696845,0.712850,0.737799
2.826575,3.638052,0.700557,0.737183
2.746805,3.578034,0.692685,0.736303
2.667791,3.517041,0.697637,0.746450
2.590726,3.453601,0.696070,0.754726
2.516174,3.387221,0.695129,0.738705
2.440963,3.321578,0.707427,0.732355
2.365789,3.255895,0.711986,0.739078
2.289664,3.191314,0.710458,0.722695
2.213406,3.126896,0.722640,0.717535
2.136492,3.063256,0.683273,0.702987
2.060058,2.999042,0.644225,0.701718
1.982827,2.935790,0.608242,0.706606
1.904965,2.873316,0.586222,0.695069
1.828427,2.809231,0.577437,0.695691
1.752179,2.744794,0.574509,0.704048
1.677037,2.679081,0.590384,0.710719
1.603834,2.611211,0.622664,0.714493
1.531098,2.542836,0.657843,0.717578
1.458620,2.474192,0.705817,0.725998
1.387547,2.404089,0.765462,0.735084
1.317231,2.333228,0.803959,0.754061
1.247550,2.261741,0.821451,0.776755
1.178811,2.189350,0.844498,0.794699
1.110938,2.116151,0.865294,0.813811
1.046525,2.039904,0.886508,0.827318
0.986903,1.959875,0.907484,0.846388
0.931403,1.876900,0.940374,0.871702
0.879125,1.791866,0.979499,0.903825
0.829465,1.705268,1.027767,0.923776
0.781369,1.617797,1.074688,0.950597
0.736188,1.528794,1.121098,0.966276
0.693949,1.438353,1.175708,0.985604
0.654039,1.346855,1.225382,0.996714
0.615277,1.254861,1.278378,0.994365
0.573622,1.164157,1.312924,0.999575
0.528653,1.075032,1.344063,1.018213
0.484262,0.985625,1.375832,1.045474
0.442079,0.895148,1.413940,1.079040
0.404047,0.802884,1.461831,1.116433
0.371093,0.708668,1.519248,1.149185
0.344060,0.612584,1.578362,1.176104
0.326280,0.514371,1.641725,1.200307
0.318933,0.414857,1.715831,1.222129
0.324419,0.315324,1.690276,1.239171
0.343026,0.217365,1.597112,1.250986
0.376327,0.123387,1.500028,1.255513
0.422804,0.035246,1.400839,1.253533
0.481584,-0.045315,1.301228,1.245015
0.550275,-0.117671,1.203178,1.228807
0.627975,-0.180237,1.109163,1.202617
0.712039,-0.233953,1.020978,1.173593
0.801209,-0.278701,0.941088,1.142424
0.893807,-0.315907,0.871204,1.102964
0.989113,-0.345526,0.814268,1.056153
1.086190,-0.368671,0.772306,1.010040
1.184551,-0.385579,0.747702,0.966097
1.283958,-0.394043,0.739247,0.914429
1.383745,-0.395813,0.742651,0.864640
1.483367,-0.389764,0.766812,0.816794
1.582738,-0.380211,0.795344,0.775554
1.682179,-0.371464,0.833529,0.746271
1.781897,-0.367164,0.875685,0.734023
1.881720,-0.366635,0.916120,0.739000
1.981292,-0.372922,0.959303,0.760981
2.079582,-0.389534,1.001516,0.795644
2.173320,-0.423338,1.035733,0.855352
2.256283,-0.478257,1.055653,0.936925
2.319568,-0.554838,1.046309,1.032689
2.359249,-0.646101,1.009697,1.132179
2.378221,-0.743967,0.961356,1.118643
2.383459,-0.843584,0.908732,1.043921
2.379475,-0.943301,0.856162,0.978500
2.369580,-1.042624,0.807104,0.918330
2.356171,-1.141544,0.764639,0.868634
2.341164,-1.240238,0.731829,0.829552
2.326515,-1.338984,0.711981,0.800722
2.315179,-1.438149,0.695488,0.780325
2.312973,-1.537919,0.693279,0.763256
2.319932,-1.637503,0.708989,0.749868
2.325689,-1.737150,0.736853,0.744111
2.327794,-1.836954,0.771227,0.744534
2.323818,-1.936618,0.802155,0.755278
2.313081,-2.035846,0.837746,0.785176
2.296579,-2.134296,0.878129,0.831221
2.278152,-2.232409,0.925883,0.887734
2.259888,-2.330552,0.981633,0.951267
2.244712,-2.429213,1.040193,1.018417
2.234802,-2.528525,1.107070,1.086930
2.231650,-2.628270,1.183018,1.155363
2.236521,-2.727928,1.266744,1.222536
2.251501,-2.826539,1.335886,1.281181
2.278842,-2.922430,1.324548,1.329514
2.321244,-3.012615,1.330713,1.367024
2.380030,-3.092949,1.353024,1.392874
2.455006,-3.158568,1.397121,1.401621
2.542240,-3.206701,1.462855,1.391773
2.636572,-3.239018,1.537441,1.368778
