# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
28.6; 7.371; -0.1; 0.0; 6.7; -0.1; 0.0; 6.7; 10.6; 0.1; 10.6; 10.6; 0.1; 10.6
28.8; 7.400; -0.1; 0.0; 6.7; -0.1; 0.0; 6.7; 10.6; -0.0; 10.6; 10.6; -0.0; 10.6
29.0; 7.428; -0.1; 0.0; 6.7; -0.1; 0.0; 6.7; 10.6; -0.0; 10.6; 10.6; -0.0; 10.6
29.2; 7.456; -0.1; 0.0; 6.7; -0.1; 0.0; 6.7; 10.6; -0.0; 10.6; 10.6; -0.0; 10.6
29.4; 7.484; -0.1; 0.0; 6.7; -0.1; 0.0; 6.7; 10.6; -0.0; 10.6; 10.6; -0.0; 10.6
29.6; 7.510; -0.1; -0.0; 6.7; -0.1; -0.0; 6.7; 10.6; 0.0; 10.6; 10.6; 0.0; 10.6
29.8; 7.536; -0.1; -0.0; 6.7; -0.1; -0.0; 6.7; 10.6; 0.0; 10.6; 10.6; 0.0; 10.6
30.0; 7.562; -0.1; -0.0; 6.7; -0.1; -0.0; 6.7; 10.6; 0.0; 10.6; 10.6; 0.0; 10.6
30.2; 7.587; -0.1; -0.0; 6.7; -0.1; -0.0; 6.7; 10.6; 0.0; 10.6; 10.6; 0.0; 10.6
30.4; 7.612; -0.1; 0.0; 6.7; -0.1; 0.0; 6.8; 10.6; 0.0; 10.6; 10.6; 0.0; 10.6
30.6; 7.637; -0.1; 0.1; 6.7; -0.1; 0.1; 6.8; 10.5; 0.1; 10.5; 10.5; 0.1; 10.6
30.8; 7.661; -0.1; 0.2; 6.7; -0.1; 0.2; 6.9; 10.5; 0.2; 10.5; 10.5; 0.2; 10.7
31.0; 7.684; -0.1; 0.3; 6.6; -0.1; 0.3; 7.0; 10.3; 0.4; 10.4; 10.3; 0.4; 10.7
31.2; 7.707; -0.1; 0.4; 6.6; -0.1; 0.5; 7.1; 10.2; 0.5; 10.2; 10.2; 0.6; 10.8
31.4; 7.730; -1.6; 0.6; 7.0; -1.6; 0.6; 7.6; 9.7; 0.7; 9.7; 9.7; 0.8; 10.4
31.6; 7.753; -4.3; 0.7; 7.7; -4.3; 0.7; 8.5; 8.8; 0.9; 8.8; 8.8; 0.9; 9.7
31.8; 7.776; -7.0; 0.9; 11.3; -7.0; 1.0; 12.3; -5.0; 0.8; 5.1; -5.0; 0.9; 6.0
32.0; 7.799; -9.8; 1.1; 11.7; -9.8; 1.1; 12.9; -4.4; 1.0; 4.5; -4.4; 1.2; 5.6
