x_m,y_m,w_tr_right_m,w_tr_left_m
7.893705,15.092957,1.355363,1.005811
7.798288,15.063710,1.283858,0.969480
7.705452,15.027085,1.206993,0.933099
7.615578,14.983676,1.139087,0.890841
7.528650,14.934637,1.081364,0.852117
7.445033,14.880183,1.019822,0.817608
7.364804,14.820814,0.962414,0.788368
7.287298,14.757933,0.900726,0.766626
7.213084,14.691187,0.850793,0.752444
7.142481,14.620634,0.815086,0.746124
7.075632,14.546534,0.787064,0.738651
7.013283,14.468612,0.751132,0.727637
6.955626,14.387147,0.733034,0.710799
6.901588,14.303233,0.705289,0.689675
6.851867,14.216683,0.685349,0.670375
6.806014,14.128026,0.660229,0.661238
6.762741,14.038078,0.649173,0.664215
6.721697,13.947090,0.655797,0.679558
6.682662,13.855221,0.644692,0.698296
6.644714,13.762896,0.642826,0.686579
6.606739,13.670581,0.656289,0.674722
6.568578,13.578343,0.643267,0.667523
6.530193,13.486198,0.623035,0.671922
6.491516,13.394176,0.610241,0.675324
6.451718,13.302634,0.612418,0.669782
6.410040,13.211932,0.606580,0.673682
6.365952,13.122380,0.591279,0.687937
6.319422,13.034075,0.588195,0.680534
6.269825,12.947460,0.568869,0.673908
6.216400,12.863155,0.562256,0.665285
6.158323,12.781986,0.567686,0.664847
6.094992,12.704874,0.577440,0.683837
6.025951,12.632820,0.579573,0.723273
5.952204,12.565613,0.574954,0.774460
5.873352,12.504460,0.568784,0.804766
5.789936,12.449698,0.572222,0.852286
5.702417,12.401784,0.584951,0.906325
5.611694,12.360233,0.607130,0.972947
5.518062,12.325722,0.623296,0.972603
5.421933,12.298986,0.645990,0.911570
5.323891,12.280426,0.664482,0.857808
5.224578,12.270812,0.674075,0.810824
5.124809,12.270804,0.684296,0.772734
5.025571,12.280984,0.692081,0.756213
4.927958,12.301545,0.696779,0.744283
4.833171,12.332625,0.701455,0.750815
4.742341,12.373871,0.699663,0.763540
4.656825,12.425274,0.687884,0.793245
4.577835,12.486243,0.678480,0.827423
4.506246,12.555682,0.672440,0.877528
4.444222,12.633765,0.668277,0.923377
4.393085,12.719387,0.665741,0.983236
4.351532,12.810109,0.667291,1.051680
4.319596,12.904640,0.661111,1.024552
4.294972,13.001336,0.656048,0.954457
4.279910,13.099951,0.647128,0.895513
4.273881,13.199563,0.644451,0.852477
4.274103,13.299354,0.650936,0.825458
4.282400,13.398805,0.650987,0.784129
4.297448,13.497471,0.658306,0.750022
4.316421,13.595461,0.676517,0.732046
4.340182,13.692399,0.678717,0.729575
4.367594,13.788377,0.662504,0.701528
4.397395,13.883638,0.658640,0.684357
4.429790,13.978052,0.667107,0.671691
4.464729,14.071555,0.670437,0.668273
4.501188,14.164479,0.662997,0.666568
4.538319,14.257135,0.637180,0.650007
4.576263,14.349462,0.615235,0.633129
4.614428,14.441698,0.608825,0.629329
4.652106,14.534135,0.619186,0.627902
4.688366,14.627133,0.638761,0.626451
4.724803,14.720064,0.652252,0.623354
4.761233,14.812998,0.655282,0.624201
4.797650,14.905937,0.656911,0.628508
4.833869,14.998954,0.673703,0.616772
4.869309,15.092270,0.705152,0.613778
4.904293,15.185758,0.746842,0.610390
4.937582,15.279861,0.791181,0.611208
4.968464,15.374780,0.808359,0.613569
4.997032,15.470426,0.819083,0.629541
5.023178,15.566751,0.818768,0.658039
5.045027,15.664135,0.826828,0.685109
5.063067,15.762301,0.850400,0.718710
5.075557,15.861308,0.874014,0.759035
5.081281,15.960943,0.900211,0.803946
5.080945,16.060737,0.941823,0.851801
5.073876,16.160278,0.997326,0.894577
5.058444,16.258843,1.062141,0.938783
5.033749,16.355508,1.122226,0.981249
4.998760,16.448907,1.190228,1.015116
4.952138,16.537079,1.266475,1.044640
4.892207,16.616791,1.262942,1.059590
4.822312,16.687955,1.206976,1.070752
4.743095,16.748514,1.169850,1.077057
4.656452,16.797906,1.153423,1.079176
4.563887,16.835009,1.142196,1.076867
4.467208,16.859569,1.145623,1.062867
4.368292,16.872439,1.167877,1.039723
4.268552,16.874267,1.194921,1.011961
4.169121,16.866122,1.238515,0.983680
4.070879,16.848706,1.294622,0.955745
3.974445,16.823081,1.309035,0.929364
3.880427,16.789665,1.234522,0.905116
3.789110,16.749430,1.165551,0.884158
3.700662,16.703216,1.103310,0.867544
3.615514,16.651172,1.043373,0.854448
3.533755,16.593923,0.989974,0.837044
3.455379,16.532135,0.940983,0.825682
3.380697,16.465936,0.897205,0.820555
3.309684,16.395806,0.867265,0.821181
3.242855,16.321701,0.825953,0.816054
3.180076,16.244099,0.796944,0.805617
3.120178,16.164252,0.780052,0.792383
3.062765,16.082609,0.770342,0.788548
3.009297,15.998325,0.770268,0.792579
2.958223,15.912566,0.756353,0.806252
2.909775,15.825303,0.744715,0.817569
2.864050,15.736572,0.740187,0.824391
2.819349,15.647320,0.744719,0.814635
2.776352,15.557238,0.756165,0.806914
2.733642,15.467016,0.744000,0.804168
2.691986,15.376306,0.735530,0.812602
2.651058,15.285262,0.741336,0.829220
2.610336,15.194127,0.747831,0.838286
2.570701,15.102513,0.746568,0.840669
2.531050,15.010906,0.745363,0.828287
2.492464,14.918845,0.753312,0.819622
2.453477,14.826953,0.754532,0.819355
2.414084,14.735236,0.743310,0.814300
2.374990,14.643391,0.745728,0.793063
2.334630,14.552096,0.759989,0.785433
2.293526,14.461132,0.772894,0.791246
2.253323,14.369766,0.770685,0.799385
2.213345,14.278302,0.768796,0.809894
2.172916,14.187036,0.771417,0.806299
2.133591,14.095289,0.779262,0.800506
2.095252,14.003125,0.766803,0.796458
2.057771,13.910611,0.766689,0.795925
2.021459,13.817630,0.778975,0.778759
1.985436,13.724537,0.770474,0.763080
1.951003,13.630854,0.776530,0.747323
1.917922,13.536675,0.779380,0.717456
1.886224,13.442023,0.790165,0.699206
1.856074,13.346876,0.814702,0.693330
1.827322,13.251288,0.842781,0.700298
1.799875,13.155325,0.854146,0.711717
1.775925,13.058432,0.875707,0.715261
1.755134,12.960808,0.905892,0.716852
1.736764,12.862697,0.941317,0.703416
1.719720,12.764343,0.941843,0.702673
1.703425,12.665864,0.953632,0.715237
1.688860,12.567113,0.977228,0.729761
1.673182,12.468534,1.009133,0.745396
1.656695,12.370085,1.048860,0.761841
1.639032,12.271854,1.082905,0.783338
1.617866,12.174308,1.105846,0.812663
1.594923,12.077160,1.115304,0.854350
1.569686,11.980604,1.131057,0.907125
1.539874,11.885357,1.142801,0.970951
1.505195,11.791762,1.158011,1.040664
1.466348,11.699826,1.177144,1.109081
1.425849,11.608594,1.178849,1.181678
1.381830,11.519018,1.169929,1.256875
1.335780,11.430458,1.166938,1.336653
1.287335,11.343198,1.162132,1.339785
1.236159,11.257496,1.162744,1.276768
1.183540,11.172681,1.165534,1.218536
1.129682,11.088639,1.164045,1.167224
1.074267,11.005614,1.168120,1.124163
1.017480,10.923522,1.156582,1.090155
0.960862,10.841314,1.153376,1.064254
0.903432,10.759674,1.147283,1.047202
0.845557,10.678345,1.141644,1.030684
0.787490,10.597153,1.129131,1.014401
0.729010,10.516256,1.086615,0.998619
0.670651,10.435275,1.051232,0.982697
0.613292,10.353582,1.025588,0.965993
0.557000,10.271149,1.002489,0.958137
0.500144,10.189103,0.978291,0.961326
0.445091,10.105838,0.950066,0.957563
0.390365,10.022361,0.919806,0.959361
0.337355,9.937781,0.891329,0.952126
0.286427,9.851938,0.865973,0.950639
0.236490,9.765509,0.840244,0.958449
0.189606,9.677391,0.820339,0.940528
0.145144,9.588025,0.812445,0.923620
0.103407,9.497356,0.799675,0.914303
0.064649,9.405375,0.801863,0.912582
0.030105,9.311723,0.789630,0.917235
-0.002623,9.217421,0.788731,0.904562
-0.034227,9.122738,0.778534,0.887432
-0.066127,9.028152,0.777083,0.880453
-0.097843,8.933507,0.768429,0.873338
-0.130266,8.839099,0.771938,0.863773
-0.163656,8.745029,0.765594,0.846674
-0.196732,8.650857,0.750613,0.823781
-0.229399,8.556534,0.744396,0.812153
-0.261708,8.462088,0.751880,0.812331
-0.294002,8.367637,0.749575,0.805450
-0.326385,8.273216,0.755903,0.796142
-0.359161,8.178932,0.746376,0.788399
-0.392452,8.084828,0.734268,0.783541
-0.425199,7.990532,0.733312,0.770701
-0.457259,7.896001,0.733041,0.764753
-0.487767,7.800959,0.724149,0.764608
-0.519360,7.706270,0.722821,0.755541
-0.550253,7.611352,0.715334,0.751268
-0.581162,7.516438,0.713133,0.760208
